대영역,세부영역,세부지표,방향성,비교시작연도,비교기준연도,지역,시작값,기준값,변화량,방향성기준결과,기준연도순위,실측연도수,결측연도수,비교기간실측연도수,비교기간결측연도수,급등락후보연도,단위,출처,관측기간,자료기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,세종,0.3293601003764115,0.7571660356949702,0.4278059353185587,개선,1,9,0,9,0,"2017, 2018, 2019, 2021",%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,경기,0.0620944390268883,0.2231306698806169,0.1610362308537286,개선,15,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,강원,0.0876132401128458,0.3133456772539524,0.2257324371411066,개선,7,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,충북,0.2011087211234107,0.5553248111741812,0.3542160900507705,개선,3,9,0,9,0,2024,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,충남,0.1198669342348045,0.3039722869039562,0.18410535266915173,개선,9,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,전북,0.0571985097469352,0.2539507480663465,0.1967522383194113,개선,12,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,전남,0.0958667295300958,0.3467569247772328,0.250890195247137,개선,6,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,경북,0.0564634692007755,0.3062197075703189,0.24975623836954342,개선,8,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,경남,0.1003244362818469,0.1675723553491489,0.06724791906730201,개선,17,9,0,9,0,-,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,가족친화 인증기업 비율,높을수록 양호,2016,2024,제주,0.073394495412844,0.3540171108270233,0.2806226154141793,개선,5,9,0,9,0,2020,%,2016_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194020.csv; 2017-2023_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194147.csv; 2024_시도별__산업별__규모별__사업체수_및_종사자수_성별__20260715194241.csv; 가족친화인증기업현황_20181231.csv; 가족친화인증기업현황_20221231.csv; 가족친화인증기업현황_20231231.csv; 가족친화인증기업현황_20241231.csv; 가족친화인증기업현황_20251201.csv,2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,서울,3.5605289928789423,3.604316546762589,0.043787553883646524,개선,15,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,부산,3.6316872427983538,3.635619242579325,0.003931999780971029,개선,13,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,대구,3.620162932790224,3.556701030927836,-0.06346190186238765,악화,17,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,인천,3.5944272445820427,3.636831275720165,0.04240403113812219,개선,12,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,광주,3.601634320735445,3.749741468459152,0.14810714772370703,개선,7,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,대전,3.635897435897436,3.756449948400413,0.12055251250297694,개선,5,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,울산,3.6163655685441034,3.5900104058272637,-0.026355162716839686,악화,16,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,세종,3.59979633401222,3.643666323377961,0.043869989365740825,개선,11,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,경기,3.595116988809766,3.6348717948717946,0.039754806062028525,개선,14,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,강원,3.664969450101833,3.684265010351967,0.019295560250134347,개선,8,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,충북,3.704615384615384,3.6776180698151952,-0.026997314800188743,악화,9,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,충남,3.640816326530613,3.81165452653486,0.1708382000042472,개선,2,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,전북,3.67420349434738,3.759674134419551,0.0854706400721712,개선,4,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,전남,3.775384615384616,3.828689370485036,0.05330475510042021,개선,1,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,경북,3.69458631256384,3.751787538304393,0.057201225740552974,개선,6,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,경남,3.660860655737704,3.767179487179487,0.10631883144178289,개선,3,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,사회적 가치관,결혼에 대한 인식,높을수록 양호,2016,2024,제주,3.656792645556691,3.658137154554759,0.0013445089980681502,개선,10,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_결혼에_대한_견해_13세_이상_인구__20260715194527.xlsx",2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,서울,157.4,165.5,8.099999999999994,악화,6,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,부산,159.5,165.6,6.099999999999994,악화,7,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,대구,157.2,167.0,9.800000000000011,악화,9,9,0,5,0,2020,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,인천,162.6,168.5,5.900000000000006,악화,12,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,광주,160.0,165.3,5.300000000000011,악화,5,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,대전,159.1,164.1,5.0,악화,2,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,울산,165.9,171.8,5.900000000000006,악화,16,9,0,5,0,2022,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,세종,165.3,168.2,2.8999999999999773,악화,11,5,4,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,경기,165.1,167.6,2.5,악화,10,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,강원,157.7,163.8,6.100000000000023,악화,1,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,충북,167.8,170.6,2.799999999999983,악화,14,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,충남,167.3,171.7,4.399999999999977,악화,15,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,전북,164.8,165.8,1.0,악화,8,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,전남,165.7,164.8,-0.8999999999999773,개선,3,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,경북,165.3,168.8,3.5,악화,13,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,경남,165.9,172.0,6.099999999999994,악화,17,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
사회·문화,일·가정 양립 여건,근로시간,낮을수록 양호,2020,2024,제주,157.1,165.2,8.099999999999994,악화,4,9,0,5,0,-,시간/월(상용근로자 1인당),2016-2019_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715183802.csv; 2020-2025_행정구역_시도___산업_규모별_임금_및_근로시간_상용근로자__상용근로자_1인이상_사업체__20260715184101.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,서울,8.0,4.7,-3.3,악화,17,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,부산,5.7,17.7,12.0,개선,4,9,0,9,0,"2019, 2022",천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,대구,4.9,9.8,4.9,개선,16,9,0,9,0,2023,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,인천,11.3,15.4,4.1,개선,9,9,0,9,0,2024,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,광주,6.2,13.4,7.2,개선,12,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,대전,8.6,13.5,4.9,개선,11,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,울산,9.1,10.5,1.4000000000000004,개선,15,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,세종,102.2,62.2,-40.0,악화,1,9,0,9,0,"2017, 2018, 2019, 2021, 2022, 2024",천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,경기,9.1,11.4,2.3000000000000007,개선,14,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,강원,8.4,15.7,7.299999999999999,개선,8,9,0,9,0,2024,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,충북,9.1,15.4,6.300000000000001,개선,9,9,0,9,0,"2022, 2023, 2024",천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,충남,10.6,11.7,1.0999999999999996,개선,13,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,전북,12.2,26.0,13.8,개선,3,9,0,9,0,"2020, 2024",천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,전남,15.8,26.6,10.8,개선,2,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,경북,9.6,16.5,6.9,개선,6,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,경남,10.8,16.2,5.399999999999999,개선,7,9,0,9,0,-,천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,도시공원 보급도,높을수록 양호,2016,2024,제주,3.1,17.5,14.4,개선,5,9,0,9,0,"2017, 2021",천㎡/도시지역 인구 1천 명,2016-2024_인구_천명당_도시공원조성면적_시도__20260715192056.csv,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,서울,38.3,41.3,3.0,개선,16,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,부산,39.7,41.7,2.0,개선,15,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,대구,35.5,42.0,6.5,개선,14,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,인천,36.8,44.3,7.5,개선,12,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,광주,41.7,53.8,12.099999999999994,개선,5,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,대전,34.9,56.0,21.1,개선,2,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,울산,33.3,46.3,13.0,개선,7,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,세종,38.5,40.1,1.6000000000000014,개선,17,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,경기,40.3,46.1,5.800000000000004,개선,8,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,강원,43.8,58.5,14.700000000000003,개선,1,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,충북,40.1,54.2,14.100000000000001,개선,4,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,충남,40.7,47.8,7.099999999999994,개선,6,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,전북,40.0,55.5,15.5,개선,3,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,전남,39.7,45.4,5.699999999999996,개선,9,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,경북,40.7,44.7,4.0,개선,10,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
