지역,구조환경연도,예산연도,세부영역,구조환경지수_t,인구1인당_실질예산_t+1_원,log1p_인구1인당_실질예산_t+1
경기,2016,2017,1-3. 경제적 여건,12.363093533354093,3678.2297161381657,8.210458692986467
경기,2017,2018,1-3. 경제적 여건,15.447152547682286,19703.625046035027,9.888608661081406
경기,2018,2019,1-3. 경제적 여건,23.0456911682334,62562.86972005095,11.043943229445102
경기,2019,2020,1-3. 경제적 여건,30.603327149337197,90955.85839697203,11.418140589536092
경기,2020,2021,1-3. 경제적 여건,36.51794387238758,32339.17101801317,10.384065421243683
경기,2021,2022,1-3. 경제적 여건,41.434536192923325,131108.7333543288,11.783789910735974
경기,2022,2023,1-3. 경제적 여건,49.64188927903311,163528.4390744595,12.00474830861268
경기,2023,2024,1-3. 경제적 여건,57.66109022368519,203721.58979925423,12.22451449346071
경남,2016,2017,1-3. 경제적 여건,7.902766257954007,8389.245259341962,9.034825031375112
경남,2017,2018,1-3. 경제적 여건,9.330268374665598,4370.076192989611,8.382764526189222
경남,2018,2019,1-3. 경제적 여건,16.03592370463648,75711.7431369054,11.234701762601931
경남,2019,2020,1-3. 경제적 여건,22.561607421039135,94974.15688695072,11.461370629930753
경남,2020,2021,1-3. 경제적 여건,27.37810411530469,87675.04657612828,11.38140401193318
경남,2021,2022,1-3. 경제적 여건,31.69558860831294,102442.4406045426,11.537066126283444
경남,2022,2023,1-3. 경제적 여건,41.58219621547669,146734.45711934092,11.896386633081796
경남,2023,2024,1-3. 경제적 여건,51.62832411648504,147309.79624455608,11.900299894025222
경북,2016,2017,1-3. 경제적 여건,7.369497968030257,14656.791498275828,9.592727315952633
경북,2017,2018,1-3. 경제적 여건,9.32464413361232,13770.129487028242,9.530329613560578
경북,2018,2019,1-3. 경제적 여건,13.784358375011788,69888.78142849574,11.154674729101794
경북,2019,2020,1-3. 경제적 여건,18.444495549703134,83336.8529981479,11.330658142683331
경북,2020,2021,1-3. 경제적 여건,27.705849323761697,75406.78592419348,11.230665810259014
경북,2021,2022,1-3. 경제적 여건,35.511069133495525,90387.72407690852,11.411874804937861
경북,2022,2023,1-3. 경제적 여건,41.16182697432952,83106.32344861918,11.327888105102712
경북,2023,2024,1-3. 경제적 여건,47.12344487496318,81182.46777257026,11.304466906560735
광주,2016,2017,1-3. 경제적 여건,15.554021832171136,2057.356225885068,7.629662994653703
광주,2017,2018,1-3. 경제적 여건,18.19633234046824,24691.435823736698,10.114252233760446
광주,2018,2019,1-3. 경제적 여건,23.999710364181652,71765.05597797445,11.181166885284105
광주,2019,2020,1-3. 경제적 여건,29.36133988186401,2064.8981906922813,7.63332037000083
광주,2020,2021,1-3. 경제적 여건,38.87031776233325,100268.03878047048,11.51561224015977
광주,2021,2022,1-3. 경제적 여건,47.87210291365569,122332.82945024052,11.714508893811932
광주,2022,2023,1-3. 경제적 여건,57.10882381708844,134621.48878929802,11.810229760909026
광주,2023,2024,1-3. 경제적 여건,63.830032394510816,71879.02489452735,11.182753687231983
대구,2016,2017,1-3. 경제적 여건,5.392832840641009,8243.413371232906,9.017291082824228
대구,2017,2018,1-3. 경제적 여건,7.384791381725664,5747.004075795255,8.656607956279258
대구,2018,2019,1-3. 경제적 여건,14.674031072364736,65210.51393455629,11.08539132641213
