지역,연도,재정대응지수_z,총액기준_재정대응지수_z,log1인당실질예산_전년변화,계획예산_총세출비율_pct,log1p_계획예산_총세출비율,직전1년_출산율하락도,전년도_합계출산율,원자료_누락주의
부산,2023,0.8772136725928842,0.9187676335841308,-0.16991862988474793,25.681358806018327,3.2839651495113538,0.0050000000000000044,0.723,
부산,2024,1.095570870867713,1.009059084242303,0.10954009305704027,27.838864890067576,3.3617239527679503,0.05899999999999994,0.664,
서울,2018,-0.9748298555745593,1.395450421782993,0.20876255200271565,18.484583598840747,2.9696235682179943,0.10399999999999998,0.836,
서울,2019,-0.9613810058005267,1.3910712299423853,0.006746689678182705,16.21657296705661,2.8458724645046027,0.07499999999999996,0.761,
서울,2020,-0.7067473803361585,1.5202002102759202,0.12773836287142792,16.595958235432768,2.867669229957444,0.04400000000000004,0.717,
서울,2021,-0.46758730308319085,1.6242621379394575,0.1199759720531226,18.48071796018102,2.9694251538073395,0.07499999999999996,0.642,
서울,2022,-0.42828890990287494,1.6280236519868612,0.019714255723989993,17.71574029107411,2.9293648966026122,0.016000000000000014,0.626,
서울,2023,-0.38256747642298383,1.6406685393595906,0.02293640932223795,17.390519355813776,2.9118352794253815,0.03300000000000003,0.593,
서울,2024,-1.4707901425951073,1.026393562824121,-0.5459129035409322,10.174960618937941,2.413675616461024,0.040999999999999925,0.552,
세종,2018,-2.0785128244048434,-3.047924516640675,0.029577813365911254,7.360433105893096,2.1235102326796893,0.15300000000000002,1.668,
세종,2019,-1.7741237762710325,-2.8172276498505675,0.15269844512364372,8.82111883040134,2.28453504972583,0.10199999999999987,1.566,
세종,2020,-0.8509841038180908,-2.2942687787996072,0.4630981090802795,13.765244612439623,2.692276082105022,0.09400000000000008,1.472,
세종,2021,-1.2797402813864922,-2.517020382038453,-0.2150879016615299,10.533774748999196,2.4452796656977873,0.19500000000000006,1.277,
세종,2022,-0.8171701140957861,-2.2698397921172937,0.23205087613672504,13.056550195794742,2.64308849324584,0.0,1.277,
세종,2023,-0.19758135081143596,-1.9533289710976007,0.3108201209920356,16.820465597130287,2.8803475494864275,0.15599999999999992,1.121,
세종,2024,-0.15290074077808294,-1.9428796828479218,0.022414274498698816,18.35939990852272,2.9631780849074274,0.15000000000000002,0.971,
울산,2018,-0.1605001246607174,-0.6210621040902268,-0.8428920917387064,21.7364636974506,3.1239699660029743,0.15700000000000003,1.261,
울산,2019,-2.0471691701756694,-1.7012221188830576,-0.9464579342762551,8.003750451855453,2.197641207406685,0.1299999999999999,1.131,
울산,2020,0.5088814189445872,-0.3344982787146582,1.2822568781924666,26.271966032577087,3.3058592893294394,0.04699999999999993,1.084,
울산,2021,0.080447663558988,-0.6244527796473933,-0.2149261567949221,20.098313570220146,3.0491931117058177,0.10000000000000009,0.984,
울산,2022,-0.008354812409422522,-0.7273858473913896,-0.04454825193823986,17.7439962160335,2.9308734993293273,0.04400000000000004,0.94,
울산,2023,2.4563436492541197,0.5954924594439877,1.2364295795202587,57.04046254571779,4.061140397414241,0.09199999999999997,0.848,
울산,2024,0.6069124269391173,-0.452311642461557,-0.9277773748498142,22.02207765202548,3.136453653435904,0.03400000000000003,0.814,
인천,2018,-1.2430511808976372,-0.15011729649876615,0.21445523496856467,14.091770708549264,2.7141496090731376,0.137,1.007,
인천,2019,-0.4459905305813648,0.2710629073198739,0.3998498721249355,18.521180836099347,2.9715000728079097,0.0009999999999998899,1.006,
인천,2020,0.10574393128587373,0.547568011848699,0.2767806363756602,22.031550937537922,3.136865055791644,0.06600000000000006,0.94,
인천,2021,0.44925144792939986,0.7173844504056398,0.17232244064409308,24.83959875152949,3.2519081506022545,0.11099999999999999,0.829,
인천,2022,0.9678594238206115,0.9881142461606323,0.26016255194732096,30.568491611320276,3.4521595222494805,0.050999999999999934,0.778,
인천,2023,0.8870556433004808,0.9369557962319129,-0.04053566224272309,28.25957052187677,3.3762067174896133,0.031000000000000028,0.747,
인천,2024,0.995495705360112,0.9916404746415404,0.054399555329395,28.50384821203489,3.3845207027037807,0.05300000000000005,0.694,
전남,2018,0.43593081443168946,-0.012232814747923008,0.3212999542316588,12.49522095317286,2.6023356193016873,0.14100000000000001,1.325,원자료에 자체사업 일부 세부내역이 없어 세부사업 합계가 과소대표될 수 있음
전남,2019,0.35161810769585067,-0.08979173720108495,-0.042295934435422566,10.592706296339761,2.4503761327981817,0.08499999999999996,1.24,
전남,2020,0.764768205476503,0.10057514927147707,0.20725902564685406,11.522673616767532,2.5275408905390337,0.006000000000000005,1.234,
전남,2021,0.9222406609225947,0.14518294044483854,0.07899692595329455,11.77811415825062,2.547733876108832,0.08899999999999997,1.145,
전남,2022,1.1711786965829707,0.24073119561351763,0.12488113882718643,12.208869072889525,2.5808885034302684,0.1280000000000001,1.017,
전남,2023,1.5308504270094851,0.4064871637493969,0.18043130765636306,13.876511733398935,2.6997835754038655,0.04799999999999993,0.969,
전남,2024,1.4710138619051574,0.34360773845803005,-0.030017342966143445,13.6732755770515,2.6860278512833067,-0.0030000000000000027,0.972,
