지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
서울,2-2. 여가 인프라,0.12218810402116043,0.8599779628594759,0.21405728849542266,0.40828600544328697,0.7377898588383155,0.1942287169478643,True
서울,2-3. 가사수행 격차,0.0,0.0011082190243034485,0.0010372493763032972,0.000255378859290642,0.0011082190243034485,-0.0007818705170126552,False
서울,3-1. 의료서비스 여건,3.789892055592592,3.296315397492511,3.0089459391013382,1.8319034962638001,-0.4935766581000811,-1.1770424428375381,False
서울,3-2. 산후조리 여건,0.20581949900720667,1.3154970269972417,0.2733219460414792,0.7465102396116267,1.109677527990035,0.47318829357014747,False
서울,3-3. 아동안전 수준,0.8586476060573093,0.4212874098315035,0.5874401224223679,0.5981871439832488,-0.4373601962258058,0.01074702156088092,True
서울,4-1. 일·가정 양립 여건,0.02983412228012252,0.07743167367957242,0.04918852074768168,0.09299573868687379,0.0475975513994499,0.04380721793919211,False
서울,4-2. 사회적 가치관,0.004001846121108804,0.05633446706875863,0.007375247188650067,0.04185848673299023,0.05233262094764982,0.03448323954434016,False
서울,지표체계 외,44.45109288740147,4.687745950229063,40.65958283715993,38.83122857250184,-39.76334693717241,-1.8283542646580884,True
세종,1-1. 고용여건,0.3162516503423501,0.5178796112255876,0.23878449442436492,0.9816824674265081,0.20162796088323748,0.7428979730021432,False
세종,1-2. 주거안정성,0.0,0.15712661913358497,5.256342177837921,0.2790176666430738,0.15712661913358497,-4.977324511194848,False
세종,1-3. 경제적 여건,3.409172321328052,27.559765860063095,4.44303602322753,25.69716296384127,24.150593538735045,21.254126940613737,False
세종,2-1. 돌봄 여건,37.196925501755246,32.44375961146873,47.875777248668186,31.196837860467042,-4.7531658902865175,-16.678939388201144,False
세종,2-2. 여가 인프라,0.6519491950423204,1.4311590899420727,0.4864763014097535,2.091835956729048,0.7792098948997523,1.6053596553192946,False
세종,2-3. 가사수행 격차,0.007164276868596928,0.0,0.0023981226125832917,0.0,-0.007164276868596928,-0.0023981226125832917,False
세종,3-1. 의료서비스 여건,0.7911408599179178,0.6935453478971778,0.8571575395261994,0.5464740792360104,-0.09759551202074002,-0.310683460290189,False
세종,3-2. 산후조리 여건,1.0029987616035698,0.5087620124364047,1.4988266328645574,0.7350954838965158,-0.4942367491671651,-0.7637311489680416,False
세종,3-3. 아동안전 수준,0.6867471112612198,0.264714284845943,0.7643159355247606,0.0991127192684002,-0.4220328264152768,-0.6652032162563604,False
세종,4-1. 일·가정 양립 여건,0.006140808744511651,0.6081438392384982,0.003768478391202316,0.6599928493188533,0.6020030304939866,0.656224370927651,True
세종,4-2. 사회적 가치관,0.027633639350302434,0.012156798385577174,0.03391630552082084,0.013541232598093714,-0.01547684096472526,-0.020375072922727125,True
세종,지표체계 외,55.903875873785914,35.802986925363335,38.53920073999212,37.69924672057519,-20.10088894842258,-0.839954019416929,True
울산,1-1. 고용여건,0.0,1.015912266906931,0.6584453230237555,0.630187771098125,1.015912266906931,-0.02825755192563051,False
