지역,연도,세부영역,합계출산율,세부영역_재정대응지수_z_전년도,세부영역_재정대응지수_z_전전년도
경북,2020,3-1. 의료서비스 여건,1.003,-0.0085029310113787,0.0778132357637038
경북,2021,3-1. 의료서비스 여건,0.966,-0.2406116140187615,-0.0085029310113787
경북,2022,3-1. 의료서비스 여건,0.93,-0.0815272894412775,-0.2406116140187615
경북,2023,3-1. 의료서비스 여건,0.86,-0.147808585592154,-0.0815272894412775
경북,2024,3-1. 의료서비스 여건,0.897,0.1576517363285878,-0.147808585592154
경북,2016,3-2. 산후조리 여건,1.396,,
경북,2017,3-2. 산후조리 여건,1.256,-0.7121207638983929,
경북,2018,3-2. 산후조리 여건,1.167,-0.7023583917301958,-0.7121207638983929
경북,2019,3-2. 산후조리 여건,1.089,-0.5111808279155724,-0.7023583917301958
경북,2020,3-2. 산후조리 여건,1.003,0.1684327935517426,-0.5111808279155724
경북,2021,3-2. 산후조리 여건,0.966,0.4412056417499939,0.1684327935517426
경북,2022,3-2. 산후조리 여건,0.93,1.0069140678907684,0.4412056417499939
경북,2023,3-2. 산후조리 여건,0.86,1.4424676915212922,1.0069140678907684
경북,2024,3-2. 산후조리 여건,0.897,0.9475072499896734,1.4424676915212922
경북,2016,3-3. 아동안전 수준,1.396,,
경북,2017,3-3. 아동안전 수준,1.256,-0.1701449826882489,
경북,2018,3-3. 아동안전 수준,1.167,-0.3077530159706693,-0.1701449826882489
경북,2019,3-3. 아동안전 수준,1.089,-0.2803383822177588,-0.3077530159706693
경북,2020,3-3. 아동안전 수준,1.003,-0.1825293430099275,-0.2803383822177588
경북,2021,3-3. 아동안전 수준,0.966,-0.1688780249915795,-0.1825293430099275
경북,2022,3-3. 아동안전 수준,0.93,0.3635317326062687,-0.1688780249915795
경북,2023,3-3. 아동안전 수준,0.86,0.4859131096736181,0.3635317326062687
경북,2024,3-3. 아동안전 수준,0.897,0.0913897676861436,0.4859131096736181
경북,2016,4-1. 일·가정 양립 여건,1.396,,
경북,2017,4-1. 일·가정 양립 여건,1.256,-0.3341971668414491,
경북,2018,4-1. 일·가정 양립 여건,1.167,0.0206238394906691,-0.3341971668414491
경북,2019,4-1. 일·가정 양립 여건,1.089,0.0225301173999158,0.0206238394906691
경북,2020,4-1. 일·가정 양립 여건,1.003,0.8839767295611425,0.0225301173999158
경북,2021,4-1. 일·가정 양립 여건,0.966,0.7313415764700678,0.8839767295611425
경북,2022,4-1. 일·가정 양립 여건,0.93,0.4903323738317265,0.7313415764700678
경북,2023,4-1. 일·가정 양립 여건,0.86,0.5228765066998134,0.4903323738317265
경북,2024,4-1. 일·가정 양립 여건,0.897,0.6369332818332467,0.5228765066998134
경북,2016,4-2. 사회적 가치관,1.396,,
경북,2017,4-2. 사회적 가치관,1.256,0.8920274125052843,
경북,2018,4-2. 사회적 가치관,1.167,0.7615530003306226,0.8920274125052843
경북,2019,4-2. 사회적 가치관,1.089,0.9509343787512552,0.7615530003306226
경북,2020,4-2. 사회적 가치관,1.003,1.0283159016892134,0.9509343787512552
경북,2021,4-2. 사회적 가치관,0.966,1.5397643750164525,1.0283159016892134
경북,2022,4-2. 사회적 가치관,0.93,0.0676156615384902,1.5397643750164525
경북,2023,4-2. 사회적 가치관,0.86,1.2635070948067098,0.0676156615384902
경북,2024,4-2. 사회적 가치관,0.897,0.3342563085970211,1.2635070948067098
광주,2016,1-1. 고용여건,1.168,,
광주,2017,1-1. 고용여건,1.053,0.5885439857962108,
광주,2018,1-1. 고용여건,0.972,0.5458845849180105,0.5885439857962108
광주,2019,1-1. 고용여건,0.913,-0.2503175684001703,0.5458845849180105
광주,2020,1-1. 고용여건,0.811,0.8969490885357858,-0.2503175684001703
광주,2021,1-1. 고용여건,0.896,1.1240073990364143,0.8969490885357858
광주,2022,1-1. 고용여건,0.844,0.6435211263063162,1.1240073990364143
광주,2023,1-1. 고용여건,0.706,0.2378330260844305,0.6435211263063162
광주,2024,1-1. 고용여건,0.699,0.522122511255461,0.2378330260844305
광주,2016,1-2. 주거안정성,1.168,,
광주,2017,1-2. 주거안정성,1.053,0.5759405374428781,
광주,2018,1-2. 주거안정성,0.972,0.6233053225603573,0.5759405374428781
광주,2019,1-2. 주거안정성,0.913,0.0301876852955529,0.6233053225603573
광주,2020,1-2. 주거안정성,0.811,0.9768774459320853,0.0301876852955529
광주,2021,1-2. 주거안정성,0.896,0.4636752803477784,0.9768774459320853
광주,2022,1-2. 주거안정성,0.844,0.4712420305041306,0.4636752803477784
광주,2023,1-2. 주거안정성,0.706,0.1365108776668036,0.4712420305041306
광주,2024,1-2. 주거안정성,0.699,0.0706059380762329,0.1365108776668036
광주,2016,1-3. 경제적 여건,1.168,,
광주,2017,1-3. 경제적 여건,1.053,-2.043868614211834,
광주,2018,1-3. 경제적 여건,0.972,-2.1651238605000303,-2.043868614211834
광주,2019,1-3. 경제적 여건,0.913,-0.3713055150791646,-2.1651238605000303
광주,2020,1-3. 경제적 여건,0.811,0.3989832090197592,-0.3713055150791646
광주,2021,1-3. 경제적 여건,0.896,-2.1624833165861697,0.3989832090197592
광주,2022,1-3. 경제적 여건,0.844,0.6404453403346514,-2.1624833165861697
광주,2023,1-3. 경제적 여건,0.706,0.7840443145829411,0.6404453403346514
광주,2024,1-3. 경제적 여건,0.699,0.8531526584233468,0.7840443145829411
광주,2016,2-1. 돌봄 여건,1.168,,
광주,2017,2-1. 돌봄 여건,1.053,-0.2328576381306988,
광주,2018,2-1. 돌봄 여건,0.972,-0.259486593764555,-0.2328576381306988
광주,2019,2-1. 돌봄 여건,0.913,-0.2565586685257854,-0.259486593764555
광주,2020,2-1. 돌봄 여건,0.811,0.2225873272765708,-0.2565586685257854
광주,2021,2-1. 돌봄 여건,0.896,-3.8562298272095226,0.2225873272765708
광주,2022,2-1. 돌봄 여건,0.844,-2.7314662393679914,-3.8562298272095226
광주,2023,2-1. 돌봄 여건,0.706,-2.643143574242125,-2.7314662393679914
광주,2024,2-1. 돌봄 여건,0.699,-2.699421796385729,-2.643143574242125
광주,2016,2-2. 여가 인프라,1.168,,
광주,2017,2-2. 여가 인프라,1.053,-0.3753134354733916,
광주,2018,2-2. 여가 인프라,0.972,-0.5838986040234339,-0.3753134354733916
광주,2019,2-2. 여가 인프라,0.913,-0.3262729456727408,-0.5838986040234339
광주,2020,2-2. 여가 인프라,0.811,0.6313980179433222,-0.3262729456727408
광주,2021,2-2. 여가 인프라,0.896,0.0710170070565792,0.6313980179433222
광주,2022,2-2. 여가 인프라,0.844,-0.0806863516451659,0.0710170070565792
광주,2023,2-2. 여가 인프라,0.706,0.1936103973768193,-0.0806863516451659
광주,2024,2-2. 여가 인프라,0.699,-0.3114673049852083,0.1936103973768193
광주,2016,2-3. 가사수행 격차,1.168,,
광주,2017,2-3. 가사수행 격차,1.053,0.4997874539996957,
광주,2018,2-3. 가사수행 격차,0.972,0.8049371644889053,0.4997874539996957
광주,2019,2-3. 가사수행 격차,0.913,0.9039361845885884,0.8049371644889053
광주,2020,2-3. 가사수행 격차,0.811,0.4831573411686622,0.9039361845885884
광주,2021,2-3. 가사수행 격차,0.896,0.6957327358915157,0.4831573411686622
광주,2022,2-3. 가사수행 격차,0.844,-0.1840787173402389,0.6957327358915157
광주,2023,2-3. 가사수행 격차,0.706,0.032290311293932,-0.1840787173402389
광주,2024,2-3. 가사수행 격차,0.699,0.2605446081062054,0.032290311293932
광주,2016,3-1. 의료서비스 여건,1.168,,
광주,2017,3-1. 의료서비스 여건,1.053,-0.5787451022597022,
광주,2018,3-1. 의료서비스 여건,0.972,-0.7291176831506827,-0.5787451022597022
광주,2019,3-1. 의료서비스 여건,0.913,1.798547744520213,-0.7291176831506827
광주,2020,3-1. 의료서비스 여건,0.811,-1.2571626217306329,1.798547744520213
광주,2021,3-1. 의료서비스 여건,0.896,-1.165810990539058,-1.2571626217306329
광주,2022,3-1. 의료서비스 여건,0.844,-1.2873575508896304,-1.165810990539058
광주,2023,3-1. 의료서비스 여건,0.706,-1.2907361845916527,-1.2873575508896304
광주,2024,3-1. 의료서비스 여건,0.699,-0.986171963019634,-1.2907361845916527
광주,2016,3-2. 산후조리 여건,1.168,,
광주,2017,3-2. 산후조리 여건,1.053,-0.4487151860435091,
광주,2018,3-2. 산후조리 여건,0.972,-0.6311982067930332,-0.4487151860435091
광주,2019,3-2. 산후조리 여건,0.913,-0.5770738939421718,-0.6311982067930332
광주,2020,3-2. 산후조리 여건,0.811,0.1798380620428759,-0.5770738939421718
광주,2021,3-2. 산후조리 여건,0.896,-2.498340623065967,0.1798380620428759
광주,2022,3-2. 산후조리 여건,0.844,-2.4061889913444916,-2.498340623065967
광주,2023,3-2. 산후조리 여건,0.706,-1.7217666506895557,-2.4061889913444916
광주,2024,3-2. 산후조리 여건,0.699,-2.0838715047688168,-1.7217666506895557
광주,2016,3-3. 아동안전 수준,1.168,,
광주,2017,3-3. 아동안전 수준,1.053,-0.0703699265302047,
광주,2018,3-3. 아동안전 수준,0.972,0.3508749954072065,-0.0703699265302047
광주,2019,3-3. 아동안전 수준,0.913,0.3671432113657211,0.3508749954072065
광주,2020,3-3. 아동안전 수준,0.811,0.643206332645016,0.3671432113657211
광주,2021,3-3. 아동안전 수준,0.896,0.0852891618173965,0.643206332645016
광주,2022,3-3. 아동안전 수준,0.844,-0.8929664495219528,0.0852891618173965
광주,2023,3-3. 아동안전 수준,0.706,-0.6084610234810701,-0.8929664495219528
광주,2024,3-3. 아동안전 수준,0.699,-0.8989099755059168,-0.6084610234810701
광주,2016,4-1. 일·가정 양립 여건,1.168,,
광주,2017,4-1. 일·가정 양립 여건,1.053,1.4601705615608158,
광주,2018,4-1. 일·가정 양립 여건,0.972,1.1570078756347728,1.4601705615608158
광주,2019,4-1. 일·가정 양립 여건,0.913,1.2799870980623882,1.1570078756347728
광주,2020,4-1. 일·가정 양립 여건,0.811,0.3249487680084907,1.2799870980623882
광주,2021,4-1. 일·가정 양립 여건,0.896,-0.1338335823657437,0.3249487680084907
광주,2022,4-1. 일·가정 양립 여건,0.844,0.2240799624987563,-0.1338335823657437
광주,2023,4-1. 일·가정 양립 여건,0.706,-0.0179673610188914,0.2240799624987563
광주,2024,4-1. 일·가정 양립 여건,0.699,-0.6268941436189652,-0.0179673610188914
광주,2016,4-2. 사회적 가치관,1.168,,
광주,2017,4-2. 사회적 가치관,1.053,-0.878188381057135,
광주,2018,4-2. 사회적 가치관,0.972,-0.4353617869186311,-0.878188381057135
광주,2019,4-2. 사회적 가치관,0.913,-0.2800985477562224,-0.4353617869186311
광주,2020,4-2. 사회적 가치관,0.811,-0.5153852749387473,-0.2800985477562224
광주,2021,4-2. 사회적 가치관,0.896,-0.647191030607949,-0.5153852749387473
광주,2022,4-2. 사회적 가치관,0.844,0.1728789411103457,-0.647191030607949
광주,2023,4-2. 사회적 가치관,0.706,-0.4947959866653372,0.1728789411103457
광주,2024,4-2. 사회적 가치관,0.699,-1.479645434583488,-0.4947959866653372
대구,2016,1-1. 고용여건,1.186,,
대구,2017,1-1. 고용여건,1.067,0.1605907179591136,
대구,2018,1-1. 고용여건,0.987,0.4099915221451366,0.1605907179591136
대구,2019,1-1. 고용여건,0.932,0.0797659574336908,0.4099915221451366
대구,2020,1-1. 고용여건,0.807,0.3390090762985067,0.0797659574336908
대구,2021,1-1. 고용여건,0.785,0.3561332438346706,0.3390090762985067
대구,2022,1-1. 고용여건,0.757,0.2357479347842301,0.3561332438346706
대구,2023,1-1. 고용여건,0.702,1.1023946307640409,0.2357479347842301
대구,2024,1-1. 고용여건,0.754,1.4005127950568623,1.1023946307640409
대구,2016,1-2. 주거안정성,1.186,,
대구,2017,1-2. 주거안정성,1.067,-2.1430285928748103,
대구,2018,1-2. 주거안정성,0.987,-2.1430285928748103,-2.1430285928748103
대구,2019,1-2. 주거안정성,0.932,-0.6096882830755344,-2.1430285928748103
대구,2020,1-2. 주거안정성,0.807,-0.6246334724617927,-0.6096882830755344
대구,2021,1-2. 주거안정성,0.785,-0.4151797183364337,-0.6246334724617927
대구,2022,1-2. 주거안정성,0.757,-0.3765661295145849,-0.4151797183364337
대구,2023,1-2. 주거안정성,0.702,0.6158745315787895,-0.3765661295145849
대구,2024,1-2. 주거안정성,0.754,0.4401204348755904,0.6158745315787895
대구,2016,1-3. 경제적 여건,1.186,,
대구,2017,1-3. 경제적 여건,1.067,-1.0975728841205417,
대구,2018,1-3. 경제적 여건,0.987,-1.1632871456004412,-1.0975728841205417
대구,2019,1-3. 경제적 여건,0.932,-1.4236923663494174,-1.1632871456004412
대구,2020,1-3. 경제적 여건,0.807,0.3298353789304482,-1.4236923663494174
대구,2021,1-3. 경제적 여건,0.785,0.3376529993226368,0.3298353789304482
대구,2022,1-3. 경제적 여건,0.757,0.4331911392218816,0.3376529993226368
대구,2023,1-3. 경제적 여건,0.702,0.6359263884771263,0.4331911392218816
대구,2024,1-3. 경제적 여건,0.754,0.7845569012199811,0.6359263884771263
대구,2016,2-1. 돌봄 여건,1.186,,
대구,2017,2-1. 돌봄 여건,1.067,-3.5428185908517356,
대구,2018,2-1. 돌봄 여건,0.987,-2.192717867145814,-3.5428185908517356
대구,2019,2-1. 돌봄 여건,0.932,-0.1124907257861844,-2.192717867145814
대구,2020,2-1. 돌봄 여건,0.807,0.098210756191373,-0.1124907257861844
대구,2021,2-1. 돌봄 여건,0.785,0.049273635847477,0.098210756191373
대구,2022,2-1. 돌봄 여건,0.757,0.175295280730906,0.049273635847477
대구,2023,2-1. 돌봄 여건,0.702,0.3464914797408922,0.175295280730906
대구,2024,2-1. 돌봄 여건,0.754,0.2512884445359247,0.3464914797408922
대구,2016,2-2. 여가 인프라,1.186,,
대구,2017,2-2. 여가 인프라,1.067,0.4661568566051213,
대구,2018,2-2. 여가 인프라,0.987,0.1539762911381222,0.4661568566051213
대구,2019,2-2. 여가 인프라,0.932,0.1354526113090364,0.1539762911381222
대구,2020,2-2. 여가 인프라,0.807,-0.4213439084898733,0.1354526113090364
대구,2021,2-2. 여가 인프라,0.785,-0.3137463476908412,-0.4213439084898733
대구,2022,2-2. 여가 인프라,0.757,0.3374484825530177,-0.3137463476908412
대구,2023,2-2. 여가 인프라,0.702,0.0558680687280507,0.3374484825530177
대구,2024,2-2. 여가 인프라,0.754,-0.2887129924161893,0.0558680687280507
대구,2016,2-3. 가사수행 격차,1.186,,
대구,2017,2-3. 가사수행 격차,1.067,3.17331863387315,
대구,2018,2-3. 가사수행 격차,0.987,2.9460755591249224,3.17331863387315
대구,2019,2-3. 가사수행 격차,0.932,-0.5198056317115094,2.9460755591249224
대구,2020,2-3. 가사수행 격차,0.807,-0.517819651383359,-0.5198056317115094
대구,2021,2-3. 가사수행 격차,0.785,-0.5169835709727634,-0.517819651383359
대구,2022,2-3. 가사수행 격차,0.757,-0.5205639331192519,-0.5169835709727634
대구,2023,2-3. 가사수행 격차,0.702,-0.5333040939983903,-0.5205639331192519
대구,2024,2-3. 가사수행 격차,0.754,-0.931640529002546,-0.5333040939983903
대구,2016,3-1. 의료서비스 여건,1.186,,
대구,2017,3-1. 의료서비스 여건,1.067,-0.1564247881497863,
대구,2018,3-1. 의료서비스 여건,0.987,-0.4004082313512594,-0.1564247881497863
대구,2019,3-1. 의료서비스 여건,0.932,-1.5672508341150868,-0.4004082313512594
대구,2020,3-1. 의료서비스 여건,0.807,-1.183243053218972,-1.5672508341150868
대구,2021,3-1. 의료서비스 여건,0.785,-0.8193550847131902,-1.183243053218972
대구,2022,3-1. 의료서비스 여건,0.757,-1.2441608646249398,-0.8193550847131902
대구,2023,3-1. 의료서비스 여건,0.702,-1.225435919581212,-1.2441608646249398
대구,2024,3-1. 의료서비스 여건,0.754,-1.122588990777402,-1.225435919581212
대구,2016,3-2. 산후조리 여건,1.186,,
대구,2017,3-2. 산후조리 여건,1.067,-0.8055163046297286,
대구,2018,3-2. 산후조리 여건,0.987,-0.8405768083388947,-0.8055163046297286
대구,2019,3-2. 산후조리 여건,0.932,-0.5112830941648475,-0.8405768083388947
대구,2020,3-2. 산후조리 여건,0.807,-0.074361638460154,-0.5112830941648475
대구,2021,3-2. 산후조리 여건,0.785,0.2160742847471231,-0.074361638460154
대구,2022,3-2. 산후조리 여건,0.757,0.0924749564385085,0.2160742847471231
대구,2023,3-2. 산후조리 여건,0.702,0.0563935513990159,0.0924749564385085
대구,2024,3-2. 산후조리 여건,0.754,0.1748520204807386,0.0563935513990159
대구,2016,3-3. 아동안전 수준,1.186,,
대구,2017,3-3. 아동안전 수준,1.067,-0.6790062354465747,
대구,2018,3-3. 아동안전 수준,0.987,1.6028349153245511,-0.6790062354465747
대구,2019,3-3. 아동안전 수준,0.932,0.0803005495371699,1.6028349153245511
대구,2020,3-3. 아동안전 수준,0.807,0.345434586398228,0.0803005495371699
대구,2021,3-3. 아동안전 수준,0.785,0.0125229002196063,0.345434586398228
대구,2022,3-3. 아동안전 수준,0.757,0.6493250530163065,0.0125229002196063
대구,2023,3-3. 아동안전 수준,0.702,-0.2312755224333302,0.6493250530163065
대구,2024,3-3. 아동안전 수준,0.754,0.0609112826241547,-0.2312755224333302
대구,2016,4-1. 일·가정 양립 여건,1.186,,
대구,2017,4-1. 일·가정 양립 여건,1.067,-0.764071936788494,
대구,2018,4-1. 일·가정 양립 여건,0.987,-0.7448697476984263,-0.764071936788494
대구,2019,4-1. 일·가정 양립 여건,0.932,-0.3211350364483353,-0.7448697476984263
대구,2020,4-1. 일·가정 양립 여건,0.807,-0.2631700993290123,-0.3211350364483353
대구,2021,4-1. 일·가정 양립 여건,0.785,-0.1394744280348127,-0.2631700993290123
대구,2022,4-1. 일·가정 양립 여건,0.757,-0.2808301596363499,-0.1394744280348127
대구,2023,4-1. 일·가정 양립 여건,0.702,-0.3666554218068281,-0.2808301596363499
대구,2024,4-1. 일·가정 양립 여건,0.754,-0.4763934365226521,-0.3666554218068281
대구,2016,4-2. 사회적 가치관,1.186,,
대구,2017,4-2. 사회적 가치관,1.067,0.0296663074136336,
대구,2018,4-2. 사회적 가치관,0.987,-0.0771623289631838,0.0296663074136336
대구,2019,4-2. 사회적 가치관,0.932,-0.027768440968268,-0.0771623289631838
대구,2020,4-2. 사회적 가치관,0.807,0.1400810566004014,-0.027768440968268
대구,2021,4-2. 사회적 가치관,0.785,0.1954667816926839,0.1400810566004014
대구,2022,4-2. 사회적 가치관,0.757,0.0310047417266219,0.1954667816926839
대구,2023,4-2. 사회적 가치관,0.702,-0.0494666032778337,0.0310047417266219
대구,2024,4-2. 사회적 가치관,0.754,-0.6804526899320564,-0.0494666032778337
대전,2016,1-1. 고용여건,1.192,,
대전,2017,1-1. 고용여건,1.075,0.390832681523963,
대전,2018,1-1. 고용여건,0.952,0.0733473891377216,0.390832681523963
대전,2019,1-1. 고용여건,0.883,0.6588565367361537,0.0733473891377216
대전,2020,1-1. 고용여건,0.805,-2.34746772357177,0.6588565367361537
대전,2021,1-1. 고용여건,0.81,0.6346013524030225,-2.34746772357177
대전,2022,1-1. 고용여건,0.842,0.6369075464953604,0.6346013524030225
대전,2023,1-1. 고용여건,0.787,0.2809060639058005,0.6369075464953604
대전,2024,1-1. 고용여건,0.792,-0.0507473566226776,0.2809060639058005
대전,2016,1-2. 주거안정성,1.192,,
대전,2017,1-2. 주거안정성,1.075,1.0489034927716108,
대전,2018,1-2. 주거안정성,0.952,0.0500298690606607,1.0489034927716108
대전,2019,1-2. 주거안정성,0.883,0.0719245000501374,0.0500298690606607
대전,2020,1-2. 주거안정성,0.805,0.2050666305434192,0.0719245000501374
대전,2021,1-2. 주거안정성,0.81,0.2185716929208145,0.2050666305434192
대전,2022,1-2. 주거안정성,0.842,0.2536738922961323,0.2185716929208145
대전,2023,1-2. 주거안정성,0.787,0.2430147878521888,0.2536738922961323
대전,2024,1-2. 주거안정성,0.792,0.2714691531864869,0.2430147878521888
대전,2016,1-3. 경제적 여건,1.192,,
대전,2017,1-3. 경제적 여건,1.075,0.1745078264449531,
대전,2018,1-3. 경제적 여건,0.952,0.10232621291425,0.1745078264449531
대전,2019,1-3. 경제적 여건,0.883,-1.364710264822804,0.10232621291425
대전,2020,1-3. 경제적 여건,0.805,-0.9120588632566846,-1.364710264822804
대전,2021,1-3. 경제적 여건,0.81,0.5317348471106178,-0.9120588632566846
대전,2022,1-3. 경제적 여건,0.842,0.6572864057302286,0.5317348471106178
대전,2023,1-3. 경제적 여건,0.787,1.0378564884808428,0.6572864057302286
대전,2024,1-3. 경제적 여건,0.792,0.6266575829546844,1.0378564884808428
대전,2016,2-1. 돌봄 여건,1.192,,
대전,2017,2-1. 돌봄 여건,1.075,-0.3473074891841997,
대전,2018,2-1. 돌봄 여건,0.952,0.3576036409293072,-0.3473074891841997
대전,2019,2-1. 돌봄 여건,0.883,0.4434649196128484,0.3576036409293072
대전,2020,2-1. 돌봄 여건,0.805,-1.20797143812712,0.4434649196128484
대전,2021,2-1. 돌봄 여건,0.81,0.5408472896477792,-1.20797143812712
대전,2022,2-1. 돌봄 여건,0.842,0.584094934388078,0.5408472896477792
대전,2023,2-1. 돌봄 여건,0.787,0.428677115153638,0.584094934388078
대전,2024,2-1. 돌봄 여건,0.792,-0.5503613583121992,0.428677115153638
대전,2016,2-2. 여가 인프라,1.192,,
대전,2017,2-2. 여가 인프라,1.075,0.8226605356353563,
대전,2018,2-2. 여가 인프라,0.952,0.5327905438308852,0.8226605356353563
대전,2019,2-2. 여가 인프라,0.883,0.6393307678898529,0.5327905438308852
대전,2020,2-2. 여가 인프라,0.805,0.0469283823955447,0.6393307678898529
대전,2021,2-2. 여가 인프라,0.81,0.5013497339718594,0.0469283823955447
대전,2022,2-2. 여가 인프라,0.842,0.4234740087551062,0.5013497339718594
대전,2023,2-2. 여가 인프라,0.787,0.4768043640056258,0.4234740087551062
대전,2024,2-2. 여가 인프라,0.792,0.5741584215027764,0.4768043640056258
대전,2016,2-3. 가사수행 격차,1.192,,
대전,2017,2-3. 가사수행 격차,1.075,-0.931640529002546,
대전,2018,2-3. 가사수행 격차,0.952,-0.931640529002546,-0.931640529002546
대전,2019,2-3. 가사수행 격차,0.883,-0.931640529002546,-0.931640529002546
대전,2020,2-3. 가사수행 격차,0.805,-0.931640529002546,-0.931640529002546
대전,2021,2-3. 가사수행 격차,0.81,0.366525132144889,-0.931640529002546
대전,2022,2-3. 가사수행 격차,0.842,0.2932938324931509,0.366525132144889
대전,2023,2-3. 가사수행 격차,0.787,0.267821380057977,0.2932938324931509
대전,2024,2-3. 가사수행 격차,0.792,-0.931640529002546,0.267821380057977
대전,2016,3-1. 의료서비스 여건,1.192,,
대전,2017,3-1. 의료서비스 여건,1.075,1.17413651161821,
대전,2018,3-1. 의료서비스 여건,0.952,1.0624153287147606,1.17413651161821
대전,2019,3-1. 의료서비스 여건,0.883,0.915679226375685,1.0624153287147606
대전,2020,3-1. 의료서비스 여건,0.805,0.9442410805631946,0.915679226375685
대전,2021,3-1. 의료서비스 여건,0.81,-0.4566631278779357,0.9442410805631946
대전,2022,3-1. 의료서비스 여건,0.842,-0.4176236305686103,-0.4566631278779357
대전,2023,3-1. 의료서비스 여건,0.787,-0.396830883700769,-0.4176236305686103
대전,2024,3-1. 의료서비스 여건,0.792,-2.601035677327056,-0.396830883700769
대전,2016,3-2. 산후조리 여건,1.192,,
대전,2017,3-2. 산후조리 여건,1.075,-0.6559180034722026,
대전,2018,3-2. 산후조리 여건,0.952,-0.4303922302036213,-0.6559180034722026
대전,2019,3-2. 산후조리 여건,0.883,-0.5513784022064899,-0.4303922302036213
대전,2020,3-2. 산후조리 여건,0.805,0.3849018691952697,-0.5513784022064899
대전,2021,3-2. 산후조리 여건,0.81,0.4783257446442698,0.3849018691952697
대전,2022,3-2. 산후조리 여건,0.842,0.6407441960795103,0.4783257446442698
대전,2023,3-2. 산후조리 여건,0.787,0.4947250962835064,0.6407441960795103
대전,2024,3-2. 산후조리 여건,0.792,-1.2733587749309183,0.4947250962835064
대전,2016,3-3. 아동안전 수준,1.192,,
대전,2017,3-3. 아동안전 수준,1.075,0.5592566731754904,
대전,2018,3-3. 아동안전 수준,0.952,0.7083235164232342,0.5592566731754904
대전,2019,3-3. 아동안전 수준,0.883,0.7054918592395688,0.7083235164232342
대전,2020,3-3. 아동안전 수준,0.805,-0.3668059058575429,0.7054918592395688
대전,2021,3-3. 아동안전 수준,0.81,0.8132263480991252,-0.3668059058575429
대전,2022,3-3. 아동안전 수준,0.842,0.94886480951939,0.8132263480991252
대전,2023,3-3. 아동안전 수준,0.787,0.886325795969607,0.94886480951939
대전,2024,3-3. 아동안전 수준,0.792,0.3780491985066144,0.886325795969607
대전,2016,4-1. 일·가정 양립 여건,1.192,,
대전,2017,4-1. 일·가정 양립 여건,1.075,1.5152019692447898,
대전,2018,4-1. 일·가정 양립 여건,0.952,0.6606702783296379,1.5152019692447898
대전,2019,4-1. 일·가정 양립 여건,0.883,0.8510029568186525,0.6606702783296379
대전,2020,4-1. 일·가정 양립 여건,0.805,0.9205883910917352,0.8510029568186525
대전,2021,4-1. 일·가정 양립 여건,0.81,1.2159633962595655,0.9205883910917352
대전,2022,4-1. 일·가정 양립 여건,0.842,1.177698583435055,1.2159633962595655
대전,2023,4-1. 일·가정 양립 여건,0.787,-0.2738963996077801,1.177698583435055
대전,2024,4-1. 일·가정 양립 여건,0.792,-0.1742850367410219,-0.2738963996077801
대전,2016,4-2. 사회적 가치관,1.192,,
대전,2017,4-2. 사회적 가치관,1.075,3.1072513787908775,
대전,2018,4-2. 사회적 가치관,0.952,-0.6545291371967967,3.1072513787908775
대전,2019,4-2. 사회적 가치관,0.883,-0.60908201620409,-0.6545291371967967
대전,2020,4-2. 사회적 가치관,0.805,0.4931322513204281,-0.60908201620409
대전,2021,4-2. 사회적 가치관,0.81,0.7293244615651483,0.4931322513204281
대전,2022,4-2. 사회적 가치관,0.842,0.5379406616494731,0.7293244615651483
대전,2023,4-2. 사회적 가치관,0.787,-0.1435711565048248,0.5379406616494731
대전,2024,4-2. 사회적 가치관,0.792,1.3601896324991665,-0.1435711565048248
부산,2016,1-1. 고용여건,1.095,,
부산,2017,1-1. 고용여건,0.976,-0.7022456376889322,
부산,2018,1-1. 고용여건,0.899,-0.7092859316311753,-0.7022456376889322
부산,2019,1-1. 고용여건,0.827,-0.8366797464746462,-0.7092859316311753
부산,2020,1-1. 고용여건,0.747,-1.272392273446535,-0.8366797464746462
부산,2021,1-1. 고용여건,0.728,-0.5484079335481405,-1.272392273446535
부산,2022,1-1. 고용여건,0.723,0.8439016043294216,-0.5484079335481405
부산,2023,1-1. 고용여건,0.664,0.8885109816322647,0.8439016043294216
부산,2024,1-1. 고용여건,0.683,0.7173702153832509,0.8885109816322647
부산,2016,1-2. 주거안정성,1.095,,
부산,2017,1-2. 주거안정성,0.976,0.4089803334339285,
부산,2018,1-2. 주거안정성,0.899,1.1541736309254818,0.4089803334339285
부산,2019,1-2. 주거안정성,0.827,-0.5343379819094844,1.1541736309254818
부산,2020,1-2. 주거안정성,0.747,0.634282155998808,-0.5343379819094844
부산,2021,1-2. 주거안정성,0.728,0.6135592320137024,0.634282155998808
부산,2022,1-2. 주거안정성,0.723,0.5458040464110993,0.6135592320137024
부산,2023,1-2. 주거안정성,0.664,0.6898953872899007,0.5458040464110993
부산,2024,1-2. 주거안정성,0.683,0.8311934734952857,0.6898953872899007
부산,2016,1-3. 경제적 여건,1.095,,
부산,2017,1-3. 경제적 여건,0.976,-0.0919708354302005,
부산,2018,1-3. 경제적 여건,0.899,-1.429770379403324,-0.0919708354302005
부산,2019,1-3. 경제적 여건,0.827,-0.2839576377130559,-1.429770379403324
부산,2020,1-3. 경제적 여건,0.747,0.3102468712945044,-0.2839576377130559
부산,2021,1-3. 경제적 여건,0.728,0.2983274079672947,0.3102468712945044
