세부영역,지역,종속변수,설명변수,추정가능,추정제외사유,지역별_반응계수,구조환경1점당_예산변화율_pct,군집표준오차,t값,p값,95%신뢰구간_하한,95%신뢰구간_상한,관측치,지역수,연도수,설계행렬_모수수,설계행렬_계수,지역고정효과,연도고정효과,지역군집표준오차,FDR_q값,FDR_0.05_유의
1-2. 주거안정성,전북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.021282207777456062,2.1510289112526033,,,,,,136,17,8,41,41,True,True,False,,False
1-2. 주거안정성,제주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.04761447018279171,4.87662467143008,,,,,,136,17,8,41,41,True,True,False,,False
1-2. 주거안정성,충남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.23759329998869141,26.81933136929768,,,,,,136,17,8,41,41,True,True,False,,False
1-2. 주거안정성,충북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.060769824839990744,6.2654289413901765,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,강원,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0695960215857957,7.2074998604043525,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,경기,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0806330047183905,8.397301057981139,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,경남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0830310510975193,8.65755473877054,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,경북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.05142696444394805,5.277229367435535,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,광주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0728946682553831,7.561723430779796,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,대구,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.08159963624952048,8.502131965340789,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,대전,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.05808073000667861,5.980054996231987,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,부산,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.057216120817669254,5.8884632680612095,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,서울,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.07908184311101601,8.229289666334862,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,세종,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.08874970561238238,9.280709860924711,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,울산,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.04198928695403792,4.288330623412473,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,인천,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0891677435584628,9.326402894466701,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,전남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.019837597921272935,2.0035670661304112,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,전북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.05317174131548683,5.461074980483034,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,제주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.10968125444843962,11.592231848979893,,,,,,136,17,8,41,41,True,True,False,,False
1-3. 경제적 여건,충남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.05086645288890161,5.218236798444594,,,,,,136,17,8,41,41,True,True,False,,False
