지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,CPI_지수,CPI_기준연도,당해계획예산_실질_백만원_provisional,전년대비_실질증감률_pct_provisional,전체인구_명,인구1인당_실질예산_원,직전1년_출산율하락도,합계출산율,구조환경지수_전년도,인구1인당_실질예산_전년도,인구1인당_실질예산_전전년도
경남,2021,4-2. 사회적 가치관,467.5,29,0,89.802171,2024,520.5887505770879,-57.961491171579425,3314183,157.0790600811989,0.10100000000000009,0.903,64.5020984539899,370.7429699394456,381.866747391582
경남,2022,4-2. 사회적 가치관,489.0,26,0,94.590336,2024,516.9661306626504,-0.6958698032605959,3280493,157.5879389660793,0.041999999999999926,0.838,54.55779833089615,157.0790600811989,370.7429699394456
경남,2023,4-2. 사회적 가치관,600.0,28,0,97.706583,2024,614.0834952748271,18.78602075685134,3251158,188.8814678569381,0.06500000000000006,0.799,44.61349820780233,157.5879389660793,157.0790600811989
경남,2024,4-2. 사회적 가치관,499.0,24,0,100.0,2024,499.0,-18.740691804999997,3228380,154.56668669735285,0.038999999999999924,0.82,50.555589592771696,188.8814678569381,157.5879389660793
경북,2016,1-1. 고용여건,14503.0,9,0,83.786765,2024,17309.416349945004,,2700398,6409.9500703026015,,1.396,,,
경북,2017,1-1. 고용여건,10526.0,10,0,85.339636,2024,12334.245250354712,-28.742569934231778,2691706,4582.315174968853,,1.256,59.240492990672905,6409.9500703026015,
경북,2018,1-1. 고용여건,12958.0,20,0,86.797969,2024,14928.920744677796,21.036354001866982,2676831,5577.087513062198,0.1399999999999999,1.167,66.35533187676613,4582.315174968853,6409.9500703026015
경북,2019,1-1. 고용여건,11394.0,17,0,87.068452,2024,13086.255398223915,-12.342924032943191,2665836,4908.874888861849,0.08899999999999997,1.089,59.13290707805685,5577.087513062198,4582.315174968853
경북,2020,1-1. 고용여건,9672.0,24,0,87.535014,2024,11049.292800707157,-15.56566439772542,2639422,4186.2547181569125,0.07800000000000007,1.003,54.63965938969621,4908.874888861849,5577.087513062198
경북,2021,1-1. 고용여건,15109.0,10,0,89.802171,2024,16824.760283356623,52.2700193290184,2626609,6405.5062186098585,0.08600000000000008,0.966,42.018043356963815,4186.2547181569125,4908.874888861849
경북,2022,1-1. 고용여건,28332.0,55,0,94.590336,2024,29952.319864896137,78.02523994666093,2600492,11517.9434756562,0.03699999999999992,0.93,53.52767616797878,6405.5062186098585,4186.2547181569125
경북,2023,1-1. 고용여건,27399.0,26,0,97.706583,2024,28042.122811724978,-6.377459448174139,2554324,10978.295162134866,0.03599999999999992,0.86,58.85469485332767,11517.9434756562,6405.5062186098585
경북,2024,1-1. 고용여건,13795.0,48,0,100.0,2024,13795.0,-50.806149403810366,2531384,5449.588051437475,0.07000000000000006,0.897,65.767847095847,10978.295162134866,11517.9434756562
경북,2016,1-2. 주거안정성,0.0,0,0,83.786765,2024,0.0,,2700398,0.0,,1.396,,,
경북,2017,1-2. 주거안정성,0.0,0,0,85.339636,2024,0.0,,2691706,0.0,,1.256,89.99840691826384,0.0,
경북,2018,1-2. 주거안정성,0.0,2,0,86.797969,2024,0.0,,2676831,0.0,0.1399999999999999,1.167,91.18696414170492,0.0,0.0
경북,2019,1-2. 주거안정성,910.0,3,0,87.068452,2024,1045.1546789875167,inf,2665836,392.05512979324936,0.08899999999999997,1.089,89.9930336169655,0.0,0.0
경북,2020,1-2. 주거안정성,6220.0,5,0,87.535014,2024,7105.7280004547665,579.8733377281887,2639422,2692.153054894127,0.07800000000000007,1.003,89.6363499880756,392.05512979324936,0.0
경북,2021,1-2. 주거안정성,2440.0,3,0,89.802171,2024,2717.0835324237314,-61.76206671223782,2626609,1034.445375167652,0.08600000000000008,0.966,88.59256623537671,2692.153054894127,392.05512979324936
경북,2022,1-2. 주거안정성,7445.0,6,0,94.590336,2024,7870.782909577571,189.6776199794109,2600492,3026.6514604073277,0.03699999999999992,0.93,85.20718851714483,1034.445375167652,2692.153054894127
경북,2023,1-2. 주거안정성,154.0,2,0,97.706583,2024,157.61476378720562,-97.9974703203234,2554324,61.70507883385413,0.03599999999999992,0.86,81.50998041717651,3026.6514604073277,1034.445375167652
경북,2024,1-2. 주거안정성,4804.0,10,0,100.0,2024,4804.0,2947.937822935065,2531384,1897.7760782244025,0.07000000000000006,0.897,88.45988281360324,61.70507883385413,3026.6514604073277
경북,2016,1-3. 경제적 여건,32841.0,35,0,83.786765,2024,39195.92790102351,,2700398,14514.870734248623,,1.396,,,
경북,2017,1-3. 경제적 여건,33668.0,31,0,85.339636,2024,39451.77361665803,0.652735448132713,2691706,14656.791498275828,,1.256,7.369497968030257,14514.870734248623,
경북,2018,1-3. 경제적 여건,31994.0,43,0,86.797969,2024,36860.309484891295,-6.568688538435008,2676831,13770.129487028242,0.1399999999999999,1.167,9.32464413361232,14656.791498275828,14514.870734248623
경북,2019,1-3. 경제적 여건,162219.0,45,0,87.068452,2024,186312.02952821535,405.4543277901206,2665836,69888.78142849574,0.08899999999999997,1.089,13.784358375011788,13770.129487028242,14656.791498275828
경북,2020,1-3. 경제적 여건,192543.0,49,0,87.535014,2024,219961.12321407752,18.060612495644747,2639422,83336.8529981479,0.07800000000000007,1.003,18.444495549703134,69888.78142849574,13770.129487028242
경북,2021,1-3. 경제적 여건,177865.9,33,0,89.802171,2024,198064.14256955992,-9.954932182814114,2626609,75406.78592419348,0.08600000000000008,0.966,27.705849323761697,83336.8529981479,69888.78142849574
경북,2022,1-3. 경제적 여건,222337.0,50,1,94.590336,2024,235052.553360208,18.67496575138925,2600492,90387.72407690852,0.03699999999999992,0.93,35.511069133495525,75406.78592419348,83336.8529981479
경북,2023,1-3. 경제적 여건,207412.0,9,0,97.706583,2024,212280.47653657073,-9.688078898994146,2554324,83106.32344861918,0.03599999999999992,0.86,41.16182697432952,90387.72407690852,75406.78592419348
경북,2024,1-3. 경제적 여건,205504.0,50,0,100.0,2024,205504.0,-3.192227870942854,2531384,81182.46777257026,0.07000000000000006,0.897,47.12344487496318,83106.32344861918,90387.72407690852
경북,2016,2-1. 돌봄 여건,561265.0,76,1,83.786765,2024,669873.0998863603,,2700398,248064.58154922363,,1.396,,,
경북,2017,2-1. 돌봄 여건,717677.0,79,0,85.339636,2024,840965.6211798232,25.54103476053713,2691706,312428.4825979595,,1.256,42.65501507246496,248064.58154922363,
경북,2018,2-1. 돌봄 여건,1167002.0,113,0,86.797969,2024,1344503.8097608022,59.87619183225894,2676831,502274.4468219332,0.1399999999999999,1.167,45.59739169593266,312428.4825979595,248064.58154922363
경북,2019,2-1. 돌봄 여건,696627.0,144,0,87.068452,2024,800091.1742406997,-40.491713862600186,2665836,300127.6801126175,0.08899999999999997,1.089,47.2181616190911,502274.4468219332,312428.4825979595
경북,2020,2-1. 돌봄 여건,721429.0,124,0,87.535014,2024,824160.4896527462,3.0083215747116254,2639422,312250.36756257474,0.07800000000000007,1.003,49.1826172875443,300127.6801126175,502274.4468219332
경북,2021,2-1. 돌봄 여건,955124.9,118,0,89.802171,2024,1063587.761146665,29.051049461834783,2626609,404928.0883247812,0.08600000000000008,0.966,55.57075496113739,312250.36756257474,300127.6801126175
경북,2022,2-1. 돌봄 여건,1009512.7,163,1,94.590336,2024,1067247.1868584969,0.3440642930947479,2600492,410402.0265620878,0.03699999999999992,0.93,56.76401294929774,404928.0883247812,312250.36756257474
경북,2023,2-1. 돌봄 여건,889652.0,60,0,97.706583,2024,910534.349563734,-14.683836999004509,2554324,356467.8363291948,0.03599999999999992,0.86,58.7149995264576,410402.0265620878,404928.0883247812
경북,2024,2-1. 돌봄 여건,1394583.0,172,0,100.0,2024,1394583.0,53.1609434249448,2531384,550917.2057656997,0.07000000000000006,0.897,59.74114690179071,356467.8363291948,410402.0265620878
경북,2016,2-2. 여가 인프라,6041.0,12,0,83.786765,2024,7209.969259464785,,2700398,2669.9654123076616,,1.396,,,
경북,2017,2-2. 여가 인프라,469.0,15,0,85.339636,2024,549.56878419308,-92.37765426708802,2691706,204.1711777560699,,1.256,25.054352160560867,2669.9654123076616,
경북,2018,2-2. 여가 인프라,1569.0,40,0,86.797969,2024,1807.6459830528984,228.92078936161312,2676831,675.2932789006474,0.1399999999999999,1.167,25.66908156246473,204.1711777560699,2669.9654123076616
경북,2019,2-2. 여가 인프라,2580.0,51,0,87.068452,2024,2963.185793173399,63.9251170281103,2665836,1111.5409174358058,0.08899999999999997,1.089,27.52500678158145,675.2932789006474,204.1711777560699
경북,2020,2-2. 여가 인프라,3010.0,41,0,87.535014,2024,3438.624000220072,16.044832833026867,2639422,1302.7943239921742,0.07800000000000007,1.003,29.84333331288233,1111.5409174358058,675.2932789006474
경북,2021,2-2. 여가 인프라,769.3,19,0,89.802171,2024,856.66080389081,-75.0871044977298,2626609,326.14706029363714,0.08600000000000008,0.966,29.073489922283812,1302.7943239921742,1111.5409174358058
경북,2022,2-2. 여가 인프라,13150.0,39,0,94.590336,2024,13902.05443397516,1522.8190166789882,2600492,5345.932398167408,0.03699999999999992,0.93,26.742467329603173,326.14706029363714,1302.7943239921742
경북,2023,2-2. 여가 인프라,14125.0,16,0,97.706583,2024,14456.548951261557,3.988579673024928,2554324,5659.637912520712,0.03599999999999992,0.86,34.43986945846231,5345.932398167408,326.14706029363714
경북,2024,2-2. 여가 인프라,8020.0,35,0,100.0,2024,8020.0,-44.523412696637166,2531384,3168.227341248898,0.07000000000000006,0.897,40.71914011442741,5659.637912520712,5345.932398167408
경북,2016,2-3. 가사수행 격차,26.0,4,0,83.786765,2024,31.031153905989804,,2700398,11.491326058599435,,1.396,,,
경북,2017,2-3. 가사수행 격차,12.0,2,0,85.339636,2024,14.061461429247249,-54.68598598734986,2691706,5.223996019345073,,1.256,33.102950689157595,11.491326058599435,
경북,2018,2-3. 가사수행 격차,14.0,3,0,86.797969,2024,16.129409663951932,14.706495801378349,2676831,6.025561443345483,0.1399999999999999,1.167,33.102950689157595,5.223996019345073,11.491326058599435
경북,2019,2-3. 가사수행 격차,10.0,2,0,87.068452,2024,11.485216252610073,-28.793325410546775,2665836,4.308298129596146,0.08899999999999997,1.089,33.102950689157595,6.025561443345483,5.223996019345073
경북,2020,2-3. 가사수행 격차,40.0,2,0,87.535014,2024,45.69600000292454,297.86799828466354,2639422,17.312881381955798,0.07800000000000007,1.003,33.102950689157595,4.308298129596146,6.025561443345483
경북,2021,2-3. 가사수행 격차,48.0,2,0,89.802171,2024,53.45082358866357,16.97046477862989,2626609,20.349745085265287,0.08600000000000008,0.966,33.102950689157595,17.312881381955798,4.308298129596146
경북,2022,2-3. 가사수행 격차,35.0,2,0,94.590336,2024,37.00166579385024,-30.77437668949604,2600492,14.228717409571049,0.03699999999999992,0.93,39.93050372360718,20.349745085265287,17.312881381955798
경북,2023,2-3. 가사수행 격차,37.0,1,0,97.706583,2024,37.86848220861434,2.342641597795758,2554324,14.825246213328592,0.03599999999999992,0.86,46.75805675805675,14.228717409571049,20.349745085265287
경북,2024,2-3. 가사수행 격차,72.0,3,0,100.0,2024,72.0,90.13172908108106,2531384,28.44293872442901,0.07000000000000006,0.897,53.58560979250634,14.825246213328592,14.228717409571049
경북,2016,3-1. 의료서비스 여건,18138.0,82,0,83.786765,2024,21647.810367186274,,2700398,8016.525848110639,,1.396,,,
경북,2017,3-1. 의료서비스 여건,20876.0,79,0,85.339636,2024,24462.255733080467,13.00106254700164,2691706,9088.01174165398,,1.256,23.171366410012286,8016.525848110639,
경북,2018,3-1. 의료서비스 여건,17083.0,95,0,86.797969,2024,19681.3360920922,-19.54406696240607,2676831,7352.476152619348,0.1399999999999999,1.167,23.39722858204287,9088.01174165398,8016.525848110639
경북,2019,3-1. 의료서비스 여건,15596.0,91,0,87.068452,2024,17912.34326757067,-8.9881744625676,2665836,6719.2217629181505,0.08899999999999997,1.089,23.72369534347041,7352.476152619348,9088.01174165398
경북,2020,3-1. 의료서비스 여건,12185.0,82,0,87.535014,2024,13920.144000890888,-22.287420506882786,2639422,5273.936490978285,0.07800000000000007,1.003,21.743477550484265,6719.2217629181505,7352.476152619348
경북,2021,3-1. 의료서비스 여건,14686.2,76,0,89.802171,2024,16353.947612246478,17.48404047544212,2626609,6226.258880650481,0.08600000000000008,0.966,22.80914137869747,5273.936490978285,6719.2217629181505
경북,2022,3-1. 의료서비스 여건,14292.0,85,0,94.590336,2024,15109.36592930593,-7.610282926481659,2600492,5810.195120502554,0.03699999999999992,0.93,19.301334896287617,6226.258880650481,5273.936490978285
경북,2023,3-1. 의료서비스 여건,19944.0,20,0,97.706583,2024,20412.135382935252,35.09590990409557,2554324,7991.2083913142,0.03599999999999992,0.86,14.892547612462208,5810.195120502554,6226.258880650481
경북,2024,3-1. 의료서비스 여건,18317.0,82,0,100.0,2024,18317.0,-10.264165623194945,2531384,7235.962619657863,0.07000000000000006,0.897,11.467178439410892,7991.2083913142,5810.195120502554
경북,2016,3-2. 산후조리 여건,3164.0,4,0,83.786765,2024,3776.252729175067,,2700398,1398.4059865157162,,1.396,,,
경북,2017,3-2. 산후조리 여건,3245.0,4,0,85.339636,2024,3802.453528158944,0.6938306533736727,2691706,1412.6555902312302,,1.256,49.035401414541305,1398.4059865157162,
경북,2018,3-2. 산후조리 여건,4003.0,5,0,86.797969,2024,4611.85906319997,21.286401767884858,2676831,1722.8801755508543,0.1399999999999999,1.167,49.95194005030454,1412.6555902312302,1398.4059865157162
경북,2019,3-2. 산후조리 여건,8098.0,9,0,87.068452,2024,9300.728121363638,101.66982541982246,2665836,3488.85982534696,0.08899999999999997,1.089,50.782819390281354,1722.8801755508543,1412.6555902312302
경북,2020,3-2. 산후조리 여건,10699.0,14,0,87.535014,2024,12222.53760078224,31.4148466796621,2639422,4630.762947638627,0.07800000000000007,1.003,50.93386607396225,3488.85982534696,1722.8801755508543
경북,2021,3-2. 산후조리 여건,19649.0,12,0,89.802171,2024,21880.317347784385,79.01615902072616,2626609,8330.252941257868,0.08600000000000008,0.966,51.1922159999549,4630.762947638627,3488.85982534696
경북,2022,3-2. 산후조리 여건,32202.0,14,0,94.590336,2024,34043.64691124472,55.59027947413207,2600492,13091.233086371629,0.03699999999999992,0.93,52.40939530740928,8330.252941257868,4630.762947638627
경북,2023,3-2. 산후조리 여건,19547.0,4,0,97.706583,2024,20005.816803561745,-41.2348011488929,2554324,7832.137506268485,0.03599999999999992,0.86,54.78830036577224,13091.233086371629,8330.252941257868
경북,2024,3-2. 산후조리 여건,27354.0,8,0,100.0,2024,27354.0,36.73023335458125,2531384,10805.94647038932,0.07000000000000006,0.897,56.211293766709026,7832.137506268485,13091.233086371629
경북,2016,3-3. 아동안전 수준,663.0,3,0,83.786765,2024,791.29442460274,,2700398,293.02881449428565,,1.396,,,
경북,2017,3-3. 아동안전 수준,490.0,2,0,85.339636,2024,574.1763416942626,-27.4383435745145,2691706,213.3131707899238,,1.256,28.491117731389902,293.02881449428565,
경북,2018,3-3. 아동안전 수준,528.0,5,0,86.797969,2024,608.3091644690443,5.944658512759937,2676831,227.24974586331535,0.1399999999999999,1.167,32.406780115598615,213.3131707899238,293.02881449428565
경북,2019,3-3. 아동안전 수준,661.0,7,0,87.068452,2024,759.1727942975258,24.80048610810608,2665836,284.7785063663053,0.08899999999999997,1.089,40.24487562417128,227.24974586331535,213.3131707899238
경북,2020,3-3. 아동안전 수준,679.0,7,0,87.535014,2024,775.6896000496441,2.1756319346772246,2639422,293.8861614586997,0.07800000000000007,1.003,44.01383965386506,284.7785063663053,227.24974586331535
경북,2021,3-3. 아동안전 수준,2362.0,11,0,89.802171,2024,2630.2259440921534,239.0822751682914,2626609,1001.377039404096,0.08600000000000008,0.966,57.33494865228164,293.8861614586997,284.7785063663053
경북,2022,3-3. 아동안전 수준,3264.0,12,0,94.590336,2024,3450.6696328893477,31.19289772956664,2600492,1326.9295321382829,0.03699999999999992,0.93,59.6006854408693,1001.377039404096,293.8861614586997
경북,2023,3-3. 아동안전 수준,1336.0,6,0,97.706583,2024,1367.359249478615,-60.3740898159038,2554324,535.3115930001891,0.03599999999999992,0.86,62.39776815924101,1326.9295321382829,1001.377039404096
경북,2024,3-3. 아동안전 수준,1457.0,9,0,100.0,2024,1457.0,6.555757059131717,2531384,575.5744683540703,0.07000000000000006,0.897,60.853061172473296,535.3115930001891,1326.9295321382829
경북,2016,4-1. 일·가정 양립 여건,468.0,9,0,83.786765,2024,558.5607703078165,,2700398,206.84386905478988,,1.396,,,
경북,2017,4-1. 일·가정 양립 여건,927.0,13,0,85.339636,2024,1086.24789540935,94.47264347095684,2691706,403.55369249440696,,1.256,12.0349000844357,206.84386905478988,
경북,2018,4-1. 일·가정 양립 여건,941.0,19,0,86.797969,2024,1084.1267495556262,-0.1952727239047491,2676831,405.003808442007,0.1399999999999999,1.167,18.173374613003087,403.55369249440696,206.84386905478988
경북,2019,4-1. 일·가정 양립 여건,4745.0,19,0,87.068452,2024,5449.73511186348,402.68431381268624,2665836,2044.2874624933715,0.08899999999999997,1.089,16.59984982011859,405.003808442007,403.55369249440696
경북,2020,4-1. 일·가정 양립 여건,3546.0,19,0,87.535014,2024,4050.9504002592607,-25.66702202753336,2639422,1534.7869345103818,0.07800000000000007,1.003,18.438546912618975,2044.2874624933715,405.003808442007
경북,2021,4-1. 일·가정 양립 여건,2302.0,17,0,89.802171,2024,2563.4124146063236,-36.720715848748355,2626609,975.9398580475143,0.08600000000000008,0.966,36.173990559761705,1534.7869345103818,2044.2874624933715
경북,2022,4-1. 일·가정 양립 여건,2552.0,19,1,94.590336,2024,2697.9500315973087,5.248379707626816,2600492,1037.4767665492948,0.03699999999999992,0.93,33.42337582934511,975.9398580475143,1534.7869345103818
경북,2023,4-1. 일·가정 양립 여건,3208.0,5,0,97.706583,2024,3283.2997547360756,21.69609208040868,2554324,1285.3889149285976,0.03599999999999992,0.86,48.300995385854854,1037.4767665492948,975.9398580475143
경북,2024,4-1. 일·가정 양립 여건,3136.0,17,0,100.0,2024,3136.0,-4.486332827930173,2531384,1238.84799777513,0.07000000000000006,0.897,58.00841453277414,1285.3889149285976,1037.4767665492948
경북,2016,4-2. 사회적 가치관,1456.0,53,0,83.786765,2024,1737.7446187354292,,2700398,643.5142592815686,,1.396,,,
경북,2017,4-2. 사회적 가치관,1241.0,45,0,85.339636,2024,1454.1894694746532,-16.31742352723391,2691706,540.2482550006031,,1.256,60.070866111372666,643.5142592815686,
경북,2018,4-2. 사회적 가치관,1618.0,51,0,86.797969,2024,1864.0989168767303,28.1881732749834,2676831,696.3827439523565,0.1399999999999999,1.167,57.49659176312784,540.2482550006031,643.5142592815686
경북,2019,4-2. 사회적 가치관,1793.0,57,0,87.068452,2024,2059.2992740929863,10.471566473699331,2665836,772.4778546365892,0.08899999999999997,1.089,54.92231741488304,696.3827439523565,540.2482550006031
경북,2020,4-2. 사회적 가치관,3541.0,70,0,87.535014,2024,4045.238400258895,96.43761599637388,2639422,1532.6228243376372,0.07800000000000007,1.003,49.71995961107984,772.4778546365892,696.3827439523565
경북,2021,4-2. 사회적 가치관,502.0,20,0,89.802171,2024,559.0065300314399,-86.18112272454293,2626609,212.82441735006617,0.08600000000000008,0.966,44.517601807276584,1532.6228243376372,772.4778546365892
경북,2022,4-2. 사회적 가치관,2604.0,41,0,94.590336,2024,2752.9239350624575,392.4672230407803,2600492,1058.616575272086,0.03699999999999992,0.93,49.60700285980926,212.82441735006617,1532.6228243376372
경북,2023,4-2. 사회적 가치관,760.0,10,0,97.706583,2024,777.8390940147809,-71.74498415637723,2554324,304.518570868371,0.03599999999999992,0.86,54.69640391234197,1058.616575272086,212.82441735006617
경북,2024,4-2. 사회적 가치관,2028.0,35,0,100.0,2024,2028.0,160.72230305789478,2531384,801.1427740714171,0.07000000000000006,0.897,58.35332270862362,304.518570868371,1058.616575272086
광주,2016,1-1. 고용여건,21118.0,27,0,83.786765,2024,25204.45800718049,,1469214,17155.06250769492,,1.168,,,
광주,2017,1-1. 고용여건,19888.0,18,0,85.339636,2024,23304.52874207244,-7.538068323336988,1463770,15920.895183035887,,1.053,45.139930320521344,17155.06250769492,
광주,2018,1-1. 고용여건,5005.0,8,0,86.797969,2024,5766.263954862816,-75.25689526408321,1459336,3951.292885848643,0.11499999999999999,0.972,43.30903830219649,15920.895183035887,17155.06250769492
광주,2019,1-1. 고용여건,37322.0,33,0,87.068452,2024,42865.12409799131,643.3777647629574,1456468,29430.872561560784,0.08099999999999996,0.913,44.137161393860424,3951.292885848643,15920.895183035887
광주,2020,1-1. 고용여건,55584.0,15,0,87.535014,2024,63499.16160406395,48.137122988148676,1450062,43790.65281626851,0.05899999999999994,0.811,50.35357623956299,29430.872561560784,3951.292885848643
광주,2021,1-1. 고용여건,24452.0,15,0,89.802171,2024,27228.74038312503,-57.11952773029621,1441611,18887.716855049686,0.10199999999999998,0.896,32.551209901850314,43790.65281626851,29430.872561560784
광주,2022,1-1. 고용여건,12569.5,9,0,94.590336,2024,13288.355377022872,-51.19731875199667,1431050,9285.738008471311,-0.08499999999999996,0.844,41.966403114875035,18887.716855049686,43790.65281626851
광주,2023,1-1. 고용여건,21178.0,13,0,97.706583,2024,21675.100438217145,63.11349164920694,1419237,15272.361443661026,0.052000000000000046,0.706,41.49283031064778,9285.738008471311,18887.716855049686
광주,2024,1-1. 고용여건,11101.0,9,0,100.0,2024,11101.0,-48.78455104906034,1408422,7881.870632523491,0.138,0.699,55.55338563369463,15272.361443661026,9285.738008471311
광주,2016,1-2. 주거안정성,9470.0,2,0,83.786765,2024,11302.501057297057,,1469214,7692.889570407753,,1.168,,,
광주,2017,1-2. 주거안정성,11231.0,2,0,85.339636,2024,13160.35610932299,16.43755698502214,1463770,8990.726759889183,,1.053,80.05117098779796,7692.889570407753,
광주,2018,1-2. 주거안정성,1616.0,1,0,86.797969,2024,1861.7947154961655,-85.85300655977505,1459336,1275.7820786276538,0.11499999999999999,0.972,82.58646072840226,8990.726759889183,7692.889570407753
광주,2019,1-2. 주거안정성,36504.0,3,0,87.068452,2024,41925.633408527814,2151.893458476956,1456468,28785.82530376762,0.08099999999999996,0.913,82.36208118676946,1275.7820786276538,8990.726759889183
광주,2020,1-2. 주거안정성,6748.0,4,0,87.535014,2024,7708.91520049337,-81.6128831605789,1450062,5316.265925521371,0.05899999999999994,0.811,78.16075933317184,28785.82530376762,1275.7820786276538
광주,2021,1-2. 주거안정성,7056.0,5,0,89.802171,2024,7857.271067533545,1.924471383868376,1441611,5450.34067271514,0.10199999999999998,0.896,79.3983129602208,5316.265925521371,28785.82530376762
광주,2022,1-2. 주거안정성,2451.0,3,0,94.590336,2024,2591.1737960207693,-67.02196253954418,1431050,1810.680127193857,-0.08499999999999996,0.844,77.71111136759416,5450.34067271514,5316.265925521371
광주,2023,1-2. 주거안정성,2021.0,1,0,97.706583,2024,2068.4379065840426,-20.173710086119467,1419237,1457.429524867265,0.052000000000000046,0.706,75.64522650528646,1810.680127193857,5450.34067271514
광주,2024,1-2. 주거안정성,11226.0,3,0,100.0,2024,11226.0,442.72840215635824,1408422,7970.6224412853535,0.138,0.699,78.17041094393763,1457.429524867265,1810.680127193857
광주,2016,1-3. 경제적 여건,2996.0,15,0,83.786765,2024,3575.7437347055943,,1469214,2433.780058388767,,1.168,,,
광주,2017,1-3. 경제적 여건,2570.0,11,0,85.339636,2024,3011.496322763786,-15.77986158418775,1463770,2057.356225885068,,1.053,15.554021832171136,2433.780058388767,
광주,2018,1-3. 경제적 여건,31276.0,13,0,86.797969,2024,36033.101189268615,1096.518186553833,1459336,24691.435823736698,0.11499999999999999,0.972,18.19633234046824,2057.356225885068,2433.780058388767
광주,2019,1-3. 경제적 여건,91007.0,14,0,87.068452,2024,104523.50755012847,190.0763578497032,1456468,71765.05597797445,0.08099999999999996,0.913,23.999710364181652,24691.435823736698,2057.356225885068
광주,2020,1-3. 경제적 여건,2621.0,8,0,87.535014,2024,2994.230400191631,-97.13535216108625,1450062,2064.8981906922813,0.05899999999999994,0.811,29.36133988186401,71765.05597797445,24691.435823736698
광주,2021,1-3. 경제적 여건,129806.8,12,0,89.802171,2024,144547.5076543528,4727.534569320443,1441611,100268.03878047048,0.10199999999999998,0.896,38.87031776233325,2064.8981906922813,71765.05597797445
광주,2022,1-3. 경제적 여건,165594.0,14,2,94.590336,2024,175064.39558476672,21.112012531815495,1431050,122332.82945024052,-0.08499999999999996,0.844,47.87210291365569,100268.03878047048,2064.8981906922813
광주,2023,1-3. 경제적 여건,186678.0,13,0,97.706583,2024,191059.79788485696,9.136867748956544,1419237,134621.48878929802,0.052000000000000046,0.706,57.10882381708844,122332.82945024052,100268.03878047048
광주,2024,1-3. 경제적 여건,101236.0,14,0,100.0,2024,101236.0,-47.0134475589625,1408422,71879.02489452735,0.138,0.699,63.830032394510816,134621.48878929802,122332.82945024052
광주,2016,2-1. 돌봄 여건,315438.0,57,0,83.786765,2024,376477.1202229851,,1469214,256243.89654807613,,1.168,,,
광주,2017,2-1. 돌봄 여건,315056.7,62,0,85.339636,2024,369179.8029229935,-1.9383162768747964,1463770,252211.6199423362,,1.053,57.5116723164539,256243.89654807613,
광주,2018,2-1. 돌봄 여건,320027.54000000004,75,0,86.797969,2024,368703.94974334026,-0.1288946946408353,1459336,252651.85655896948,0.11499999999999999,0.972,62.355591768400465,252211.6199423362,256243.89654807613
광주,2019,2-1. 돌봄 여건,426217.0,81,0,87.068452,2024,489519.44155387074,32.76761528989092,1456468,336100.375397105,0.08099999999999996,0.913,63.16562278650138,252651.85655896948,252211.6199423362
광주,2020,2-1. 돌봄 여건,37576.0,37,0,87.535014,2024,42926.82240274732,-91.23082379190382,1450062,29603.43930311071,0.05899999999999994,0.811,64.14246531149992,336100.375397105,252651.85655896948
광주,2021,2-1. 돌봄 여건,74892.7,49,0,89.802171,2024,83397.42699538967,94.27812804996309,1441611,57850.159991419096,0.10199999999999998,0.896,67.56876358715141,29603.43930311071,336100.375397105
광주,2022,2-1. 돌봄 여건,82538.0,50,1,94.590336,2024,87258.38546550888,4.62958943605376,1431050,60975.07806541272,-0.08499999999999996,0.844,65.99964859116675,57850.159991419096,29603.43930311071
광주,2023,2-1. 돌봄 여건,81766.0,55,0,97.706583,2024,83685.25179106918,-4.0948885948068225,1419237,58964.95919361543,0.052000000000000046,0.706,65.96673400953738,60975.07806541272,57850.159991419096
광주,2024,2-1. 돌봄 여건,207724.0,46,0,100.0,2024,207724.0,148.22055924335297,1408422,147487.0457859931,0.138,0.699,67.62951359343437,58964.95919361543,60975.07806541272
광주,2016,2-2. 여가 인프라,1960.0,22,0,83.786765,2024,2339.271602143847,,1469214,1592.1925615627451,,1.168,,,
광주,2017,2-2. 여가 인프라,1458.0,17,1,85.339636,2024,1708.4675636535408,-26.96583149695828,1463770,1167.1694075254588,,1.053,17.45133048423646,1592.1925615627451,
광주,2018,2-2. 여가 인프라,2169.52,19,0,86.797969,2024,2499.5054895812136,46.30102102939819,1459336,1712.769019321947,0.11499999999999999,0.972,18.115548143544768,1167.1694075254588,1592.1925615627451
광주,2019,2-2. 여가 인프라,9032.0,18,0,87.068452,2024,10373.447319357418,315.01998545702196,1456468,7122.3310909387765,0.08099999999999996,0.913,19.796665856216837,1712.769019321947,1167.1694075254588
광주,2020,2-2. 여가 인프라,3927.0,14,0,87.535014,2024,4486.204800287117,-56.75299963286443,1450062,3093.8020583168973,0.05899999999999994,0.811,22.21855370443669,7122.3310909387765,1712.769019321947
광주,2021,2-2. 여가 인프라,3195.8,9,0,89.802171,2024,3558.7112921802304,-20.674346120969044,1441611,2468.5655784953296,0.10199999999999998,0.896,21.76896795112929,3093.8020583168973,7122.3310909387765
광주,2022,2-2. 여가 인프라,5026.0,14,0,94.590336,2024,5313.439207996894,49.307959307416496,1431050,3712.9654505411368,-0.08499999999999996,0.844,19.673147021728077,2468.5655784953296,3093.8020583168973
