region,year,category,category_contribution,category_weight_total,category_score
세종,2016,보건·안전,5.3253821261057865,0.1523046092184368,34.965337906931424
세종,2017,보건·안전,5.376946764820714,0.1523046092184368,35.30390046902022
세종,2018,보건·안전,7.364026551737525,0.1523046092184368,48.35064801732929
세종,2019,보건·안전,7.419856158470346,0.1523046092184368,48.71721346153558
세종,2020,보건·안전,8.915544364701265,0.1523046092184368,58.537587341920165
세종,2021,보건·안전,10.127677402121956,0.1523046092184368,66.49619767972182
세종,2022,보건·안전,9.894087606856058,0.1523046092184368,64.96249626080493
세종,2023,보건·안전,10.128750231254926,0.1523046092184368,66.50324164995013
세종,2024,보건·안전,10.517505927025,0.1523046092184368,69.05572970507207
울산,2016,보건·안전,5.246007086838768,0.1523046092184368,34.44417810963876
울산,2017,보건·안전,6.097999986577133,0.1523046092184368,40.03818412239461
울산,2018,보건·안전,6.7457055454937365,0.1523046092184368,44.29088246317599
울산,2019,보건·안전,6.988417240857686,0.1523046092184368,45.88447635773666
울산,2020,보건·안전,7.696969977643523,0.1523046092184368,50.53668445847525
울산,2021,보건·안전,7.840436251271176,0.1523046092184368,51.4786538076884
울산,2022,보건·안전,7.845229254853661,0.1523046092184368,51.5101236601576
울산,2023,보건·안전,7.607916366483039,0.1523046092184368,49.951977195724176
울산,2024,보건·안전,7.060118542738222,0.1523046092184368,46.355252010873336
인천,2016,보건·안전,4.875895136563976,0.1523046092184368,32.0141009624398
인천,2017,보건·안전,5.3894958770488435,0.1523046092184368,35.38629529799176
인천,2018,보건·안전,5.9993081902351495,0.1523046092184368,39.39019456483343
인천,2019,보건·안전,6.545045691479363,0.1523046092184368,42.9733921058974
인천,2020,보건·안전,6.865289742944242,0.1523046092184368,45.076047128015496
인천,2021,보건·안전,7.060472409526755,0.1523046092184368,46.357575425708575
인천,2022,보건·안전,7.245063706161945,0.1523046092184368,47.569563018089625
인천,2023,보건·안전,7.1192585135808955,0.1523046092184368,46.74355260890616
인천,2024,보건·안전,6.677333229718631,0.1523046092184368,43.84196423196839
전남,2016,보건·안전,3.835531604000746,0.1523046092184368,25.18329303153122
전남,2017,보건·안전,4.439849917915639,0.1523046092184368,29.151119855788217
전남,2018,보건·안전,5.341734236692595,0.1523046092184368,35.072702422494814
전남,2019,보건·안전,5.516103226885567,0.1523046092184368,36.217572502840774
전남,2020,보건·안전,5.691958764320607,0.1523046092184368,37.37220293942084
전남,2021,보건·안전,5.73437757534119,0.1523046092184368,37.650715922305984
전남,2022,보건·안전,5.5304142415760875,0.1523046092184368,36.31153561245353
전남,2023,보건·안전,5.256870254989518,0.1523046092184368,34.51550338473382
전남,2024,보건·안전,5.137401780938072,0.1523046092184368,33.73109853536972
전북,2016,보건·안전,6.467945160756187,0.1523046092184368,42.46716625285971
전북,2017,보건·안전,7.265414665635912,0.1523046092184368,47.70318313358317
전북,2018,보건·안전,8.100142143163918,0.1523046092184368,53.18382801893153
전북,2019,보건·안전,8.054207240381094,0.1523046092184368,52.882229117765355
전북,2020,보건·안전,8.330360018867617,0.1523046092184368,54.69539012388082
전북,2021,보건·안전,8.331964182713623,0.1523046092184368,54.705922725974986
전북,2022,보건·안전,8.154367169936709,0.1523046092184368,53.53985812892656
전북,2023,보건·안전,7.6429139563027455,0.1523046092184368,50.18176400256672
전북,2024,보건·안전,6.940621304652456,0.1523046092184368,45.57065830291548
제주,2016,보건·안전,4.103063367948518,0.1523046092184368,26.93985027113567
제주,2017,보건·안전,4.667216620266752,0.1523046092184368,30.643961756751448
