지역,지표_id,연도,원본파일,원본행번호,입력값,최종값,절대차,허용오차,결과
광주,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,114,6.2,6.2,0.0,1e-12,PASS
광주,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,114,6.4,6.4,0.0,1e-12,PASS
대구,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,112,2.9,2.9,0.0,1e-12,PASS
대구,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,112,3.0,3.0,0.0,1e-12,PASS
대구,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,112,3.2,3.2,0.0,1e-12,PASS
대구,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,112,3.7,3.7,0.0,1e-12,PASS
대구,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,112,3.8,3.8,0.0,1e-12,PASS
대구,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,112,4.0,4.0,0.0,1e-12,PASS
대구,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,112,4.0,4.0,0.0,1e-12,PASS
대구,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,112,4.3,4.3,0.0,1e-12,PASS
대구,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,112,4.5,4.5,0.0,1e-12,PASS
대전,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,115,3.8,3.8,0.0,1e-12,PASS
대전,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,115,3.7,3.7,0.0,1e-12,PASS
대전,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,115,3.7,3.7,0.0,1e-12,PASS
대전,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,115,4.2,4.2,0.0,1e-12,PASS
대전,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,115,4.2,4.2,0.0,1e-12,PASS
대전,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,115,4.3,4.3,0.0,1e-12,PASS
대전,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,115,4.2,4.2,0.0,1e-12,PASS
대전,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,115,4.3,4.3,0.0,1e-12,PASS
대전,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,115,4.4,4.4,0.0,1e-12,PASS
부산,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,111,2.8,2.8,0.0,1e-12,PASS
부산,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,111,3.0,3.0,0.0,1e-12,PASS
부산,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,111,3.1,3.1,0.0,1e-12,PASS
부산,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,111,3.6,3.6,0.0,1e-12,PASS
부산,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,111,3.9,3.9,0.0,1e-12,PASS
부산,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,111,4.1,4.1,0.0,1e-12,PASS
부산,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,111,4.3,4.3,0.0,1e-12,PASS
부산,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,111,4.4,4.4,0.0,1e-12,PASS
부산,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,111,4.5,4.5,0.0,1e-12,PASS
서울,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,110,3.7,3.7,0.0,1e-12,PASS
서울,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,110,3.9,3.9,0.0,1e-12,PASS
서울,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,110,4.1,4.1,0.0,1e-12,PASS
서울,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,110,4.2,4.2,0.0,1e-12,PASS
서울,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,110,4.4,4.4,0.0,1e-12,PASS
서울,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,110,4.6,4.6,0.0,1e-12,PASS
서울,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,110,4.8,4.8,0.0,1e-12,PASS
서울,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,110,5.0,5.0,0.0,1e-12,PASS
서울,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,110,5.1,5.1,0.0,1e-12,PASS
세종,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,117,5.3,5.3,0.0,1e-12,PASS
세종,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,117,5.0,5.0,0.0,1e-12,PASS
세종,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,117,6.0,6.0,0.0,1e-12,PASS
세종,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,117,6.5,6.5,0.0,1e-12,PASS
세종,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,117,6.5,6.5,0.0,1e-12,PASS
세종,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,117,6.5,6.5,0.0,1e-12,PASS
세종,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,117,6.8,6.8,0.0,1e-12,PASS
세종,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,117,6.7,6.7,0.0,1e-12,PASS
세종,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,117,7.4,7.4,0.0,1e-12,PASS
울산,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,116,3.4,3.4,0.0,1e-12,PASS
울산,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,116,3.5,3.5,0.0,1e-12,PASS
울산,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,116,3.7,3.7,0.0,1e-12,PASS
울산,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,116,4.0,4.0,0.0,1e-12,PASS
울산,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,116,4.1,4.1,0.0,1e-12,PASS
울산,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,116,3.9,3.9,0.0,1e-12,PASS
울산,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,116,4.1,4.1,0.0,1e-12,PASS
울산,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,116,4.5,4.5,0.0,1e-12,PASS
울산,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,116,4.5,4.5,0.0,1e-12,PASS
인천,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,113,3.3,3.3,0.0,1e-12,PASS
인천,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,113,3.4,3.4,0.0,1e-12,PASS
인천,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,113,3.5,3.5,0.0,1e-12,PASS
인천,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,113,3.9,3.9,0.0,1e-12,PASS
인천,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,113,4.1,4.1,0.0,1e-12,PASS
인천,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,113,4.3,4.3,0.0,1e-12,PASS
인천,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,113,4.3,4.3,0.0,1e-12,PASS
인천,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,113,4.4,4.4,0.0,1e-12,PASS
인천,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,113,4.2,4.2,0.0,1e-12,PASS
전국,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,109,5.1,5.1,0.0,1e-12,PASS
전국,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,109,5.3,5.3,0.0,1e-12,PASS
전국,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,109,5.5,5.5,0.0,1e-12,PASS
전국,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,109,5.8,5.8,0.0,1e-12,PASS
전국,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,109,6.0,6.0,0.0,1e-12,PASS
전국,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,109,6.1,6.1,0.0,1e-12,PASS
전국,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,109,6.3,6.3,0.0,1e-12,PASS
전국,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,109,6.4,6.4,0.0,1e-12,PASS
전국,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,109,6.5,6.5,0.0,1e-12,PASS
전남,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,123,10.0,10.0,0.0,1e-12,PASS
전남,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,123,10.5,10.5,0.0,1e-12,PASS
전남,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,123,10.9,10.9,0.0,1e-12,PASS
전남,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,123,11.9,11.9,0.0,1e-12,PASS
전남,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,123,12.3,12.3,0.0,1e-12,PASS
전남,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,123,12.5,12.5,0.0,1e-12,PASS
전남,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,123,13.4,13.4,0.0,1e-12,PASS
전남,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,123,13.3,13.3,0.0,1e-12,PASS
전남,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,123,13.6,13.6,0.0,1e-12,PASS
전북,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,122,8.4,8.4,0.0,1e-12,PASS
전북,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,122,8.7,8.7,0.0,1e-12,PASS
전북,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,122,8.6,8.6,0.0,1e-12,PASS
전북,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,122,9.6,9.6,0.0,1e-12,PASS
전북,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,122,10.0,10.0,0.0,1e-12,PASS
전북,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,122,10.1,10.1,0.0,1e-12,PASS
전북,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,122,10.8,10.8,0.0,1e-12,PASS
전북,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,122,10.7,10.7,0.0,1e-12,PASS
전북,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,122,10.9,10.9,0.0,1e-12,PASS
제주,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,126,19.5,19.5,0.0,1e-12,PASS
제주,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,126,19.2,19.2,0.0,1e-12,PASS
제주,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,126,20.2,20.2,0.0,1e-12,PASS
제주,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,126,20.6,20.6,0.0,1e-12,PASS
제주,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,126,20.0,20.0,0.0,1e-12,PASS
제주,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,126,19.2,19.2,0.0,1e-12,PASS
제주,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,126,19.3,19.3,0.0,1e-12,PASS
제주,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,126,18.7,18.7,0.0,1e-12,PASS
제주,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,126,18.9,18.9,0.0,1e-12,PASS
충남,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,121,7.5,7.5,0.0,1e-12,PASS
충남,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,121,7.6,7.6,0.0,1e-12,PASS
충남,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,121,7.8,7.8,0.0,1e-12,PASS
충남,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,121,8.3,8.3,0.0,1e-12,PASS
충남,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,121,8.3,8.3,0.0,1e-12,PASS
충남,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,121,8.6,8.6,0.0,1e-12,PASS
충남,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,121,9.1,9.1,0.0,1e-12,PASS
충남,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,121,9.3,9.3,0.0,1e-12,PASS
충남,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,121,9.5,9.5,0.0,1e-12,PASS
충북,cultural_facilities_supply,2016,구조환경지표_21개_검증본.csv,120,7.9,7.9,0.0,1e-12,PASS
충북,cultural_facilities_supply,2017,구조환경지표_21개_검증본.csv,120,8.0,8.0,0.0,1e-12,PASS
충북,cultural_facilities_supply,2018,구조환경지표_21개_검증본.csv,120,8.1,8.1,0.0,1e-12,PASS
충북,cultural_facilities_supply,2019,구조환경지표_21개_검증본.csv,120,8.5,8.5,0.0,1e-12,PASS
충북,cultural_facilities_supply,2020,구조환경지표_21개_검증본.csv,120,8.6,8.6,0.0,1e-12,PASS
충북,cultural_facilities_supply,2021,구조환경지표_21개_검증본.csv,120,8.8,8.8,0.0,1e-12,PASS
충북,cultural_facilities_supply,2022,구조환경지표_21개_검증본.csv,120,8.9,8.9,0.0,1e-12,PASS
충북,cultural_facilities_supply,2023,구조환경지표_21개_검증본.csv,120,8.9,8.9,0.0,1e-12,PASS
충북,cultural_facilities_supply,2024,구조환경지표_21개_검증본.csv,120,9.2,9.2,0.0,1e-12,PASS
강원,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,173,4.115221003569549,4.115221003569549,0.0,1e-12,PASS
강원,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,173,3.9409614778313617,3.9409614778313617,0.0,1e-12,PASS
강원,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,173,3.9537476342329727,3.9537476342329727,0.0,1e-12,PASS
강원,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,173,4.02992020757989,4.02992020757989,0.0,1e-12,PASS
강원,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,173,4.051420828403291,4.051420828403291,0.0,1e-12,PASS
강원,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,173,4.123557491227622,4.123557491227622,0.0,1e-12,PASS
강원,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,173,4.348496408537285,4.348496408537285,0.0,1e-12,PASS
경기,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,172,3.4793505895358114,3.4793505895358114,0.0,1e-12,PASS
경기,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,172,3.364888510027368,3.364888510027368,0.0,1e-12,PASS
경기,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,172,3.4408245943588054,3.4408245943588054,0.0,1e-12,PASS
경기,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,172,3.422297085610872,3.422297085610872,0.0,1e-12,PASS
경기,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,172,3.329793327638712,3.329793327638712,0.0,1e-12,PASS
경기,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,172,2.912517155056177,2.912517155056177,0.0,1e-12,PASS
경기,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,172,2.9610027539881347,2.9610027539881347,0.0,1e-12,PASS
경남,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,179,4.030838283953589,4.030838283953589,0.0,1e-12,PASS
경남,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,179,3.762022487080501,3.762022487080501,0.0,1e-12,PASS
경남,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,179,3.6749120416164702,3.6749120416164702,0.0,1e-12,PASS
경남,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,179,3.779211950577261,3.779211950577261,0.0,1e-12,PASS
경남,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,179,3.734194829862463,3.734194829862463,0.0,1e-12,PASS
경남,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,179,3.591028181343386,3.591028181343386,0.0,1e-12,PASS
경남,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,179,3.717034549836141,3.717034549836141,0.0,1e-12,PASS
경북,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,178,3.810475894817416,3.810475894817416,0.0,1e-12,PASS
경북,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,178,3.6011217494249457,3.6011217494249457,0.0,1e-12,PASS
경북,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,178,3.731877661093982,3.731877661093982,0.0,1e-12,PASS
경북,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,178,3.4740610422030835,3.4740610422030835,0.0,1e-12,PASS
경북,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,178,3.143635896591876,3.143635896591876,0.0,1e-12,PASS
경북,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,178,2.769813069915954,2.769813069915954,0.0,1e-12,PASS
경북,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,178,2.923302035566315,2.923302035566315,0.0,1e-12,PASS
광주,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,168,3.9058859645756714,3.905885964575672,4.440892098500626e-16,1e-12,PASS
광주,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,168,3.7762587300235912,3.7762587300235912,0.0,1e-12,PASS
광주,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,168,3.6550161303447712,3.6550161303447712,0.0,1e-12,PASS
광주,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,168,3.676442535469,3.676442535469,0.0,1e-12,PASS
광주,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,168,3.5463470878026624,3.5463470878026624,0.0,1e-12,PASS
광주,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,168,3.082642293006735,3.082642293006735,0.0,1e-12,PASS
광주,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,168,3.053062221408072,3.053062221408072,0.0,1e-12,PASS
대구,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,166,3.493422819119097,3.493422819119097,0.0,1e-12,PASS
대구,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,166,3.537690866112859,3.537690866112859,0.0,1e-12,PASS
대구,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,166,3.659525973537285,3.659525973537285,0.0,1e-12,PASS
대구,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,166,3.720531296061225,3.720531296061225,0.0,1e-12,PASS
대구,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,166,3.6066474001889417,3.6066474001889417,0.0,1e-12,PASS
대구,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,166,3.4105837572001207,3.4105837572001207,0.0,1e-12,PASS
대구,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,166,3.448087665196188,3.448087665196188,0.0,1e-12,PASS
대전,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,169,6.342554311057656,6.342554311057656,0.0,1e-12,PASS
대전,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,169,6.102232739156672,6.102232739156672,0.0,1e-12,PASS
대전,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,169,5.857712575193903,5.857712575193903,0.0,1e-12,PASS
대전,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,169,5.9218413345902325,5.9218413345902325,0.0,1e-12,PASS
대전,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,169,5.774262968925475,5.774262968925475,0.0,1e-12,PASS
대전,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,169,4.940314072233286,4.940314072233286,0.0,1e-12,PASS
대전,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,169,4.7423595896764565,4.7423595896764565,0.0,1e-12,PASS
부산,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,165,5.5354526126028745,5.5354526126028745,0.0,1e-12,PASS
부산,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,165,5.045636278901097,5.045636278901097,0.0,1e-12,PASS
부산,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,165,4.8644642338056086,4.8644642338056086,0.0,1e-12,PASS
부산,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,165,5.036742100896018,5.036742100896018,0.0,1e-12,PASS
부산,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,165,5.010832440174428,5.010832440174428,0.0,1e-12,PASS
부산,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,165,4.858257306667169,4.858257306667169,0.0,1e-12,PASS
부산,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,165,4.7603041451687655,4.7603041451687655,0.0,1e-12,PASS
서울,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,164,4.828160988807371,4.828160988807371,0.0,1e-12,PASS
서울,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,164,4.825725526505156,4.825725526505156,0.0,1e-12,PASS
서울,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,164,4.84306454023467,4.84306454023467,0.0,1e-12,PASS
서울,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,164,4.65589100871995,4.65589100871995,0.0,1e-12,PASS
서울,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,164,4.149708984753677,4.149708984753677,0.0,1e-12,PASS
서울,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,164,3.768897491741453,3.768897491741453,0.0,1e-12,PASS
서울,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,164,3.7291728908848296,3.7291728908848296,0.0,1e-12,PASS
세종,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,171,2.546748756868263,2.546748756868263,0.0,1e-12,PASS
세종,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,171,2.202158114952654,2.202158114952654,0.0,1e-12,PASS
세종,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,171,2.66980673409568,2.66980673409568,0.0,1e-12,PASS
세종,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,171,3.764503421664717,3.764503421664717,0.0,1e-12,PASS
세종,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,171,3.6497206660218815,3.6497206660218815,0.0,1e-12,PASS
세종,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,171,3.622016687148309,3.622016687148309,0.0,1e-12,PASS
세종,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,171,3.583449582144183,3.583449582144183,0.0,1e-12,PASS
울산,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,170,4.067070316184431,4.067070316184431,0.0,1e-12,PASS
울산,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,170,4.006902324787308,4.006902324787308,0.0,1e-12,PASS
울산,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,170,4.04923517869891,4.04923517869891,0.0,1e-12,PASS
울산,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,170,4.101313133474561,4.101313133474561,0.0,1e-12,PASS
울산,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,170,4.096652179824123,4.096652179824123,0.0,1e-12,PASS
울산,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,170,3.986731432930945,3.986731432930945,0.0,1e-12,PASS
울산,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,170,3.528986411353228,3.528986411353228,0.0,1e-12,PASS
인천,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,167,3.587575076777491,3.587575076777491,0.0,1e-12,PASS
인천,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,167,3.7030448836094094,3.7030448836094094,0.0,1e-12,PASS
인천,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,167,3.36411098440004,3.36411098440004,0.0,1e-12,PASS
인천,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,167,3.3493025819307243,3.3493025819307243,0.0,1e-12,PASS
인천,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,167,3.2773747571035625,3.2773747571035625,0.0,1e-12,PASS
인천,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,167,3.2194461218185038,3.219446121818504,4.440892098500626e-16,1e-12,PASS
인천,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,167,3.1529190568717085,3.1529190568717085,0.0,1e-12,PASS
전국,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,163,4.148492170705089,4.148492170705089,0.0,1e-12,PASS
전국,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,163,4.01881501668828,4.01881501668828,0.0,1e-12,PASS
전국,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,163,3.9832894399726575,3.9832894399726575,0.0,1e-12,PASS
전국,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,163,3.951485403158698,3.951485403158698,0.0,1e-12,PASS
전국,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,163,3.753958229156618,3.753958229156618,0.0,1e-12,PASS
전국,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,163,3.41887725649065,3.41887725649065,0.0,1e-12,PASS
전국,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,163,3.4348798424654867,3.4348798424654867,0.0,1e-12,PASS
전남,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,177,2.575718147394807,2.575718147394807,0.0,1e-12,PASS
전남,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,177,2.5418128209038686,2.5418128209038686,0.0,1e-12,PASS
전남,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,177,2.362886426446181,2.362886426446181,0.0,1e-12,PASS
전남,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,177,2.3188525989972737,2.3188525989972737,0.0,1e-12,PASS
전남,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,177,2.2005867864666118,2.200586786466612,4.440892098500626e-16,1e-12,PASS
전남,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,177,1.884473985113764,1.884473985113764,0.0,1e-12,PASS
전남,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,177,2.2361122058743788,2.2361122058743788,0.0,1e-12,PASS
전북,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,176,4.845298862389157,4.845298862389157,0.0,1e-12,PASS
전북,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,176,4.714343755102624,4.714343755102624,0.0,1e-12,PASS
전북,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,176,4.697622753455455,4.697622753455455,0.0,1e-12,PASS
전북,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,176,4.533104253003182,4.533104253003182,0.0,1e-12,PASS
전북,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,176,4.068699999491413,4.068699999491413,0.0,1e-12,PASS
전북,delivery_bed_supply,2023,구조환경지표_21개_검증본.csv,176,3.7042165952322734,3.7042165952322734,0.0,1e-12,PASS
전북,delivery_bed_supply,2024,구조환경지표_21개_검증본.csv,176,3.738446761642386,3.738446761642386,0.0,1e-12,PASS
제주,delivery_bed_supply,2018,구조환경지표_21개_검증본.csv,180,3.5222297662888136,3.5222297662888136,0.0,1e-12,PASS
제주,delivery_bed_supply,2019,구조환경지표_21개_검증본.csv,180,3.278742274463516,3.278742274463516,0.0,1e-12,PASS
제주,delivery_bed_supply,2020,구조환경지표_21개_검증본.csv,180,3.261022627050183,3.261022627050183,0.0,1e-12,PASS
제주,delivery_bed_supply,2021,구조환경지표_21개_검증본.csv,180,3.250787946669346,3.250787946669346,0.0,1e-12,PASS
제주,delivery_bed_supply,2022,구조환경지표_21개_검증본.csv,180,3.1703479567476065,3.1703479567476065,0.0,1e-12,PASS
